material,materialid,maintenance
Städning,0,2022-11-01T07:57:00
Metallförpackningar,3,2022-10-24T16:06:06
Pappersförpackningar,5,2022-11-01T16:11:21
Tidningar,13,2022-10-13T09:43:31
Plastförpackningar,16,2022-11-01T11:34:28
Ofärgade glasförpackningar,18,2022-10-29T14:11:41
Färgade glasförpackningar,19,2022-10-29T14:11:41
Städning,0,2022-11-02T07:59:51
Pappersförpackningar,5,2022-11-02T14:12:50
Plastförpackningar,16,2022-11-02T10:31:00
Städning,0,2022-11-03T07:38:35
Pappersförpackningar,5,2022-11-03T18:12:08
Tidningar,13,2022-11-03T08:27:11
Plastförpackningar,16,2022-11-03T18:12:08
Städning,0,2022-11-04T07:48:20
Pappersförpackningar,5,2022-11-04T15:00:02
Plastförpackningar,16,2022-11-04T10:39:48
Städning,0,2022-11-05T08:49:48
Pappersförpackningar,5,2022-11-05T16:08:22
Plastförpackningar,16,2022-11-05T10:21:28
Pappersförpackningar,5,2022-11-06T16:17:32
Plastförpackningar,16,2022-11-06T09:42:53
Pappersförpackningar,5,2022-11-07T16:24:01
Städning,0,2022-11-08T07:40:52
Pappersförpackningar,5,2022-11-08T14:26:18
Plastförpackningar,16,2022-11-08T11:10:10
Städning,0,2022-11-09T07:55:56
Metallförpackningar,3,2022-11-09T12:53:26
Pappersförpackningar,5,2022-11-09T14:45:23
Plastförpackningar,16,2022-11-09T14:45:23
Städning,0,2022-11-10T08:13:26
Pappersförpackningar,5,2022-11-10T15:03:11
Tidningar,13,2022-11-10T12:11:52
Plastförpackningar,16,2022-11-10T11:11:27
Ofärgade glasförpackningar,18,2022-11-10T13:53:22
Färgade glasförpackningar,19,2022-11-10T13:53:22
Städning,0,2022-11-11T07:40:13
Pappersförpackningar,5,2022-11-11T15:58:32
Plastförpackningar,16,2022-11-11T11:12:02
Städning,0,2022-11-12T08:36:45
Pappersförpackningar,5,2022-11-12T15:22:48
Plastförpackningar,16,2022-11-12T09:29:35
Pappersförpackningar,5,2022-11-13T16:21:52
Plastförpackningar,16,2022-11-13T10:51:05
