material,materialid,maintenance
Städning,0,2022-10-31T12:03:21
Metallförpackningar,3,2022-10-12T09:43:38
Pappersförpackningar,5,2022-11-01T12:46:04
Tidningar,13,2022-11-01T14:27:37
Plastförpackningar,16,2022-11-01T14:04:53
Ofärgade glasförpackningar,18,2022-10-31T10:29:39
Färgade glasförpackningar,19,2022-10-31T10:29:39
Städning,0,2022-11-03T13:53:30
Pappersförpackningar,5,2022-11-03T11:55:28
Städning,0,2022-11-04T06:24:47
Plastförpackningar,16,2022-11-04T11:30:19
Pappersförpackningar,5,2022-11-05T07:11:41
Pappersförpackningar,5,2022-11-06T14:33:03
Städning,0,2022-11-07T12:17:39
Pappersförpackningar,5,2022-11-07T12:00:36
Pappersförpackningar,5,2022-11-08T12:53:14
Tidningar,13,2022-11-08T15:33:51
Plastförpackningar,16,2022-11-08T13:34:23
Ofärgade glasförpackningar,18,2022-11-08T09:34:00
Färgade glasförpackningar,19,2022-11-08T09:34:00
Städning,0,2022-11-10T13:34:55
Pappersförpackningar,5,2022-11-10T13:18:26
Städning,0,2022-11-11T06:39:22
Plastförpackningar,16,2022-11-11T10:44:09
Pappersförpackningar,5,2022-11-12T07:18:06
Pappersförpackningar,5,2022-11-13T13:55:17
Städning,0,2022-11-14T12:08:15
Pappersförpackningar,5,2022-11-14T13:34:09
Pappersförpackningar,5,2022-11-15T10:54:53
Tidningar,13,2022-11-15T15:01:32
Plastförpackningar,16,2022-11-15T15:31:42
Städning,0,2022-11-17T13:59:25
Städning,0,2022-11-18T08:36:54
Plastförpackningar,16,2022-11-18T11:07:19
Ofärgade glasförpackningar,18,2022-11-18T09:29:15
Färgade glasförpackningar,19,2022-11-18T09:29:15
Pappersförpackningar,5,2022-11-19T06:38:57
Pappersförpackningar,5,2022-11-20T13:54:11
Städning,0,2022-11-21T11:44:19
Pappersförpackningar,5,2022-11-21T12:39:34
Pappersförpackningar,5,2022-11-22T13:53:19
Tidningar,13,2022-11-22T14:45:28
Plastförpackningar,16,2022-11-22T13:50:00
Städning,0,2022-11-24T12:44:05
Pappersförpackningar,5,2022-11-24T13:38:27
Städning,0,2022-11-25T06:42:19
Plastförpackningar,16,2022-11-25T12:56:21
Pappersförpackningar,5,2022-11-26T07:11:48
