material,materialid,maintenance
Städning,0,2022-10-31T07:58:12
Metallförpackningar,3,2022-10-06T13:14:27
Pappersförpackningar,5,2022-10-31T07:26:49
Plastförpackningar,16,2022-11-01T13:20:29
Ofärgade glasförpackningar,18,2022-10-27T07:50:39
Färgade glasförpackningar,19,2022-10-27T07:50:39
Pappersförpackningar,5,2022-11-02T07:13:09
Städning,0,2022-11-03T10:28:22
Pappersförpackningar,5,2022-11-04T06:41:10
Plastförpackningar,16,2022-11-04T12:23:03
Pappersförpackningar,5,2022-11-06T07:26:42
Städning,0,2022-11-07T07:13:50
Pappersförpackningar,5,2022-11-07T07:29:39
Plastförpackningar,16,2022-11-08T10:54:22
Ofärgade glasförpackningar,18,2022-11-08T08:14:39
Färgade glasförpackningar,19,2022-11-08T08:14:39
Pappersförpackningar,5,2022-11-09T07:21:43
Städning,0,2022-11-10T08:34:53
Pappersförpackningar,5,2022-11-11T07:27:05
Plastförpackningar,16,2022-11-11T12:32:44
Pappersförpackningar,5,2022-11-13T07:23:59
Städning,0,2022-11-14T07:38:48
Pappersförpackningar,5,2022-11-14T07:42:52
Plastförpackningar,16,2022-11-15T12:24:12
Pappersförpackningar,5,2022-11-16T07:13:05
Städning,0,2022-11-17T10:00:23
Ofärgade glasförpackningar,18,2022-11-17T08:59:02
Färgade glasförpackningar,19,2022-11-17T08:59:02
Pappersförpackningar,5,2022-11-18T06:47:27
Plastförpackningar,16,2022-11-18T10:46:38
Pappersförpackningar,5,2022-11-20T07:32:30
Städning,0,2022-11-21T09:28:07
Pappersförpackningar,5,2022-11-21T07:31:06
Pappersförpackningar,5,2022-11-23T07:16:35
Plastförpackningar,16,2022-11-22T12:26:53
Pappersförpackningar,5,2022-11-25T07:11:59
Plastförpackningar,16,2022-11-25T10:42:06
Pappersförpackningar,5,2022-11-27T07:20:16
Städning,0,2022-11-28T06:30:44
Pappersförpackningar,5,2022-11-28T07:37:34
Plastförpackningar,16,2022-11-29T13:53:46
Städning,0,2022-12-12T06:48:14
Pappersförpackningar,5,2022-12-12T07:46:20
Plastförpackningar,16,2022-12-13T13:52:23
Ofärgade glasförpackningar,18,2022-11-30T07:23:56
Färgade glasförpackningar,19,2022-11-30T07:23:56
Städning,0,2023-01-02T06:36:08
Metallförpackningar,3,2022-12-20T15:37:12
Pappersförpackningar,5,2023-01-03T09:02:29
Plastförpackningar,16,2023-01-01T12:19:00
Ofärgade glasförpackningar,18,2022-12-28T07:49:08
Färgade glasförpackningar,19,2022-12-28T07:49:08
Städning,0,2023-01-12T11:25:40
Pappersförpackningar,5,2023-01-13T06:43:59
Plastförpackningar,16,2023-01-13T14:29:33
Ofärgade glasförpackningar,18,2023-01-04T07:04:37
Färgade glasförpackningar,19,2023-01-04T07:04:37
Pappersförpackningar,5,2023-01-15T07:23:00
Städning,0,2023-01-16T06:44:26
Pappersförpackningar,5,2023-01-16T07:38:34
Ofärgade glasförpackningar,18,2023-01-16T11:46:47
Färgade glasförpackningar,19,2023-01-16T11:46:47
Plastförpackningar,16,2023-01-17T13:11:42
Pappersförpackningar,5,2023-01-18T07:10:49
Pappersförpackningar,5,2023-01-20T08:34:06
Plastförpackningar,16,2023-01-20T10:53:30
Pappersförpackningar,5,2023-01-22T07:32:28
Städning,0,2023-01-23T06:45:18
Pappersförpackningar,5,2023-01-23T07:41:18
Ofärgade glasförpackningar,18,2023-01-23T15:27:07
Färgade glasförpackningar,19,2023-01-23T15:27:07
Plastförpackningar,16,2023-01-24T06:54:43
Pappersförpackningar,5,2023-01-25T07:07:16
Städning,0,2023-01-26T10:42:10
Pappersförpackningar,5,2023-01-27T06:42:22
Plastförpackningar,16,2023-01-27T10:53:35
Pappersförpackningar,5,2023-01-29T08:03:44
Städning,0,2023-01-30T08:01:54
Pappersförpackningar,5,2023-01-30T08:06:54
Plastförpackningar,16,2023-01-31T12:40:45
Pappersförpackningar,5,2023-02-01T07:08:13
Pappersförpackningar,5,2023-02-03T07:34:49
Plastförpackningar,16,2023-02-03T11:28:59
Pappersförpackningar,5,2023-02-05T08:42:02
Städning,0,2023-02-06T07:11:38
Pappersförpackningar,5,2023-02-06T07:36:31
Plastförpackningar,16,2023-02-07T12:42:29
Ofärgade glasförpackningar,18,2023-02-07T07:45:28
Färgade glasförpackningar,19,2023-02-07T07:45:28
Metallförpackningar,3,2023-02-08T13:42:26
Pappersförpackningar,5,2023-02-08T07:29:31
Städning,0,2023-02-09T08:22:14
Pappersförpackningar,5,2023-02-10T06:53:11
