material,materialid,maintenance
Metallförpackningar,3,2022-10-19T09:48:02
Pappersförpackningar,5,2022-11-01T08:27:19
Plastförpackningar,16,2022-11-01T06:53:33
Ofärgade glasförpackningar,18,2022-10-24T15:12:07
Färgade glasförpackningar,19,2022-10-24T15:12:07
Pappersförpackningar,5,2022-11-03T11:04:32
Plastförpackningar,16,2022-11-03T12:04:38
Ofärgade glasförpackningar,18,2022-11-07T08:17:07
Färgade glasförpackningar,19,2022-11-07T08:17:07
Pappersförpackningar,5,2022-11-08T10:34:35
Plastförpackningar,16,2022-11-08T07:31:44
Metallförpackningar,3,2022-11-09T07:37:06
Pappersförpackningar,5,2022-11-10T12:35:31
Plastförpackningar,16,2022-11-10T11:51:47
Pappersförpackningar,5,2022-11-12T09:25:30
Pappersförpackningar,5,2022-11-15T08:02:16
Plastförpackningar,16,2022-11-15T07:42:45
Pappersförpackningar,5,2022-11-17T19:03:52
Plastförpackningar,16,2022-11-17T14:58:44
Pappersförpackningar,5,2022-11-19T09:35:03
Pappersförpackningar,5,2022-11-22T11:23:49
Plastförpackningar,16,2022-11-22T07:34:08
Ofärgade glasförpackningar,18,2022-11-23T14:56:40
Färgade glasförpackningar,19,2022-11-23T14:56:40
Pappersförpackningar,5,2022-11-24T09:40:17
Plastförpackningar,16,2022-11-24T13:33:13
Pappersförpackningar,5,2022-11-26T08:47:33
