material,materialid,maintenance
Pappersförpackningar,5,2023-01-03T08:06:20
Plastförpackningar,16,2023-01-03T13:12:51
Städning,0,2023-01-14T08:33:00
Metallförpackningar,3,2023-01-05T11:47:43
Pappersförpackningar,5,2023-01-14T17:15:23
Plastförpackningar,16,2023-01-12T15:21:00
Ofärgade glasförpackningar,18,2023-01-10T08:12:14
Färgade glasförpackningar,19,2023-01-10T08:12:14
Pappersförpackningar,5,2023-01-15T15:49:01
Ofärgade glasförpackningar,18,2023-01-15T08:51:31
Färgade glasförpackningar,19,2023-01-15T08:51:31
Pappersförpackningar,5,2023-01-16T08:42:48
Plastförpackningar,16,2023-01-16T15:08:03
Ofärgade glasförpackningar,18,2023-01-18T09:46:59
Färgade glasförpackningar,19,2023-01-18T09:46:59
Plastförpackningar,16,2023-01-19T14:26:26
Pappersförpackningar,5,2023-01-20T09:54:26
Städning,0,2023-01-21T09:58:42
Metallförpackningar,3,2023-01-21T16:53:43
Pappersförpackningar,5,2023-01-21T16:33:44
Plastförpackningar,16,2023-01-21T10:47:12
Pappersförpackningar,5,2023-01-22T16:41:03
Plastförpackningar,16,2023-01-22T10:11:10
Plastförpackningar,16,2023-01-23T14:04:16
Ofärgade glasförpackningar,18,2023-01-23T15:01:31
Färgade glasförpackningar,19,2023-01-23T15:01:31
Städning,0,2023-01-24T08:30:36
Plastförpackningar,16,2023-01-24T14:22:11
Pappersförpackningar,5,2023-01-25T08:34:44
Pappersförpackningar,5,2023-01-26T10:07:31
Plastförpackningar,16,2023-01-26T14:17:36
Pappersförpackningar,5,2023-01-27T09:37:30
Städning,0,2023-01-28T09:43:19
Pappersförpackningar,5,2023-01-28T15:30:44
Plastförpackningar,16,2023-01-28T08:55:34
Pappersförpackningar,5,2023-01-29T15:34:40
Plastförpackningar,16,2023-01-29T09:30:06
Ofärgade glasförpackningar,18,2023-01-29T07:07:48
Färgade glasförpackningar,19,2023-01-29T07:07:48
Pappersförpackningar,5,2023-01-30T10:56:34
Plastförpackningar,16,2023-01-30T15:50:10
Städning,0,2023-01-31T09:21:30
Pappersförpackningar,5,2023-01-31T09:57:29
Plastförpackningar,16,2023-01-31T14:25:35
Metallförpackningar,3,2023-02-01T16:02:25
Pappersförpackningar,5,2023-02-01T08:43:42
Pappersförpackningar,5,2023-02-02T09:37:56
Plastförpackningar,16,2023-02-02T11:33:45
Ofärgade glasförpackningar,18,2023-02-02T15:50:21
Färgade glasförpackningar,19,2023-02-02T15:50:21
Pappersförpackningar,5,2023-02-03T09:13:09
Städning,0,2023-02-04T08:16:07
Pappersförpackningar,5,2023-02-04T15:39:50
Plastförpackningar,16,2023-02-04T09:54:37
Pappersförpackningar,5,2023-02-05T15:24:05
Plastförpackningar,16,2023-02-05T09:35:44
Pappersförpackningar,5,2023-02-06T08:59:08
Plastförpackningar,16,2023-02-06T11:50:58
Städning,0,2023-02-07T09:01:14
Pappersförpackningar,5,2023-02-07T08:12:42
Plastförpackningar,16,2023-02-07T15:00:26
Ofärgade glasförpackningar,18,2023-02-07T15:27:17
Färgade glasförpackningar,19,2023-02-07T15:27:17
Pappersförpackningar,5,2023-02-08T08:45:36
Tidningar,13,2023-02-08T14:48:53
Pappersförpackningar,5,2023-02-10T09:06:23
Städning,0,2023-02-11T07:58:08
Pappersförpackningar,5,2023-02-11T15:11:44
Plastförpackningar,16,2023-02-11T10:13:26
Pappersförpackningar,5,2023-02-12T15:19:00
Plastförpackningar,16,2023-02-12T09:40:45
Pappersförpackningar,5,2023-02-13T08:46:12
Plastförpackningar,16,2023-02-13T14:29:11
Ofärgade glasförpackningar,18,2023-02-13T14:26:45
Färgade glasförpackningar,19,2023-02-13T14:26:45
Städning,0,2023-02-14T09:25:58
Pappersförpackningar,5,2023-02-14T08:58:13
Plastförpackningar,16,2023-02-14T14:27:44
Pappersförpackningar,5,2023-02-15T09:06:50
Pappersförpackningar,5,2023-02-16T09:01:15
Tidningar,13,2023-02-16T08:15:12
Plastförpackningar,16,2023-02-16T17:19:49
Metallförpackningar,3,2023-02-17T08:30:08
Pappersförpackningar,5,2023-02-17T09:32:45
Städning,0,2023-02-18T08:01:09
Pappersförpackningar,5,2023-02-18T14:56:54
Plastförpackningar,16,2023-02-18T10:00:14
Pappersförpackningar,5,2023-02-19T15:23:37
Plastförpackningar,16,2023-02-19T10:01:36
Ofärgade glasförpackningar,18,2023-02-19T09:56:23
Färgade glasförpackningar,19,2023-02-19T09:56:23
Pappersförpackningar,5,2023-02-20T08:30:48
Plastförpackningar,16,2023-02-20T09:24:11
Städning,0,2023-02-21T09:10:13
Pappersförpackningar,5,2023-02-21T08:24:24
Plastförpackningar,16,2023-02-21T14:24:06
Pappersförpackningar,5,2023-02-22T08:28:24
Pappersförpackningar,5,2023-02-23T09:41:32
Tidningar,13,2023-02-23T08:50:19
Plastförpackningar,16,2023-02-23T10:17:17
Ofärgade glasförpackningar,18,2023-02-23T13:51:28
Färgade glasförpackningar,19,2023-02-23T13:51:28
Pappersförpackningar,5,2023-02-24T09:01:38
Städning,0,2023-02-25T10:14:45
Pappersförpackningar,5,2023-02-25T15:51:53
Plastförpackningar,16,2023-02-25T08:51:35
