material,materialid,maintenance
Metallförpackningar,3,2022-10-24T13:55:00
Pappersförpackningar,5,2022-10-28T08:22:19
Tidningar,13,2022-10-05T09:37:47
Plastförpackningar,16,2022-10-20T19:26:21
Ofärgade glasförpackningar,18,2022-10-24T08:30:39
Färgade glasförpackningar,19,2022-10-24T08:30:39
Plastförpackningar,16,2022-11-03T07:35:33
Pappersförpackningar,5,2022-11-11T10:28:32
Plastförpackningar,16,2022-11-17T14:56:00
Ofärgade glasförpackningar,18,2022-11-22T11:51:40
Färgade glasförpackningar,19,2022-11-22T11:51:40
Pappersförpackningar,5,2022-11-25T10:09:51
Pappersförpackningar,5,2022-12-09T09:48:15
Plastförpackningar,16,2022-12-01T15:37:44
Metallförpackningar,3,2022-12-22T11:33:45
Pappersförpackningar,5,2022-12-23T08:54:17
Tidningar,13,2022-12-16T09:58:55
Plastförpackningar,16,2022-12-29T17:20:58
Ofärgade glasförpackningar,18,2022-12-21T08:57:09
Färgade glasförpackningar,19,2022-12-21T08:57:09
Pappersförpackningar,5,2023-01-06T07:56:26
Plastförpackningar,16,2023-01-12T15:24:26
Ofärgade glasförpackningar,18,2023-01-04T11:48:47
Färgade glasförpackningar,19,2023-01-04T11:48:47
Pappersförpackningar,5,2023-01-20T08:25:49
Plastförpackningar,16,2023-01-26T10:30:48
Ofärgade glasförpackningar,18,2023-01-31T09:14:03
Färgade glasförpackningar,19,2023-01-31T09:14:03
Pappersförpackningar,5,2023-02-03T10:32:20
Plastförpackningar,16,2023-02-09T14:52:57
Pappersförpackningar,5,2023-02-17T08:48:14
Plastförpackningar,16,2023-02-23T15:27:11
Tidningar,13,2023-02-28T10:46:20
Pappersförpackningar,5,2023-03-03T08:13:31
Ofärgade glasförpackningar,18,2023-03-03T09:45:33
Färgade glasförpackningar,19,2023-03-03T09:45:33
