material,materialid,maintenance
Städning,0,2022-10-30T08:11:21
Metallförpackningar,3,2022-10-08T12:26:31
Pappersförpackningar,5,2022-10-28T09:46:14
Tidningar,13,2022-10-13T16:57:49
Plastförpackningar,16,2022-10-28T09:46:14
Ofärgade glasförpackningar,18,2022-10-21T08:22:06
Färgade glasförpackningar,19,2022-10-21T08:22:06
Metallförpackningar,3,2022-11-04T10:36:57
Pappersförpackningar,5,2022-11-04T10:36:57
Tidningar,13,2022-11-04T10:36:57
Plastförpackningar,16,2022-11-04T10:36:57
Städning,0,2022-11-06T09:59:10
Pappersförpackningar,5,2022-11-11T10:56:59
Plastförpackningar,16,2022-11-11T10:56:59
Städning,0,2022-11-13T09:40:30
Pappersförpackningar,5,2022-11-18T10:21:28
Plastförpackningar,16,2022-11-18T10:21:28
Ofärgade glasförpackningar,18,2022-11-18T10:21:28
Färgade glasförpackningar,19,2022-11-18T10:21:28
Städning,0,2022-11-20T09:07:51
Pappersförpackningar,5,2022-11-25T10:03:53
Plastförpackningar,16,2022-11-25T10:03:53
Städning,0,2022-11-27T11:32:34
Städning,0,2022-12-11T09:22:36
Pappersförpackningar,5,2022-12-09T10:07:16
Tidningar,13,2022-12-09T10:07:16
Plastförpackningar,16,2022-12-09T10:07:16
Städning,0,2023-01-01T15:20:29
Metallförpackningar,3,2022-12-30T11:47:36
Pappersförpackningar,5,2022-12-30T11:47:36
Plastförpackningar,16,2022-12-30T11:47:36
Ofärgade glasförpackningar,18,2022-12-16T09:51:27
Färgade glasförpackningar,19,2022-12-16T09:51:27
Städning,0,2023-01-08T11:57:23
Pappersförpackningar,5,2023-01-13T09:33:22
Plastförpackningar,16,2023-01-13T09:33:22
Ofärgade glasförpackningar,18,2023-01-13T09:33:22
Färgade glasförpackningar,19,2023-01-13T09:33:22
Städning,0,2023-01-15T09:47:12
Pappersförpackningar,5,2023-01-20T10:49:04
Plastförpackningar,16,2023-01-20T10:49:04
Städning,0,2023-01-22T09:10:36
Metallförpackningar,3,2023-01-27T09:38:30
Pappersförpackningar,5,2023-01-27T09:38:30
Tidningar,13,2023-01-27T09:38:30
Plastförpackningar,16,2023-01-27T09:38:30
Städning,0,2023-01-29T10:30:53
Pappersförpackningar,5,2023-02-03T08:33:11
Tidningar,13,2023-02-03T08:33:11
Plastförpackningar,16,2023-02-03T08:33:11
Städning,0,2023-02-05T09:41:50
Pappersförpackningar,5,2023-02-10T09:24:37
Plastförpackningar,16,2023-02-10T09:24:37
Ofärgade glasförpackningar,18,2023-02-10T09:24:37
Färgade glasförpackningar,19,2023-02-10T09:24:37
Städning,0,2023-02-12T11:02:24
Pappersförpackningar,5,2023-02-17T10:02:27
Plastförpackningar,16,2023-02-17T10:02:27
Städning,0,2023-02-19T12:14:44
Metallförpackningar,3,2023-02-24T12:16:46
Pappersförpackningar,5,2023-02-24T12:16:46
Tidningar,13,2023-02-24T12:16:46
Plastförpackningar,16,2023-02-24T12:16:46
Städning,0,2023-02-26T11:13:53
Pappersförpackningar,5,2023-03-03T09:46:53
Tidningar,13,2023-03-03T09:46:53
Plastförpackningar,16,2023-03-03T09:46:53
