material,materialid,maintenance
Städning,0,2022-11-01T13:39:55
Metallförpackningar,3,2022-10-27T18:56:06
Pappersförpackningar,5,2022-10-31T12:59:03
Tidningar,13,2022-01-09T19:06:52
Plastförpackningar,16,2022-11-01T10:40:30
Ofärgade glasförpackningar,18,2022-10-25T11:16:01
Färgade glasförpackningar,19,2022-10-25T11:16:01
Pappersförpackningar,5,2022-11-07T13:10:48
Städning,0,2022-11-08T13:48:31
Plastförpackningar,16,2022-11-08T11:10:58
Pappersförpackningar,5,2022-11-14T11:40:50
Städning,0,2022-11-15T12:31:12
Plastförpackningar,16,2022-11-15T13:02:15
Ofärgade glasförpackningar,18,2022-11-16T11:23:45
Färgade glasförpackningar,19,2022-11-16T11:23:45
Pappersförpackningar,5,2022-11-21T13:36:55
Städning,0,2022-11-22T13:53:07
Plastförpackningar,16,2022-11-22T17:33:48
Metallförpackningar,3,2022-11-25T16:53:22
Pappersförpackningar,5,2022-11-28T12:04:39
Städning,0,2022-11-29T13:04:16
Plastförpackningar,16,2022-11-29T13:36:00
Städning,0,2022-12-13T11:11:26
Pappersförpackningar,5,2022-12-12T13:50:19
Plastförpackningar,16,2022-12-13T12:20:45
Ofärgade glasförpackningar,18,2022-12-08T10:38:37
Färgade glasförpackningar,19,2022-12-08T10:38:37
Städning,0,2023-01-03T13:03:23
Metallförpackningar,3,2022-12-22T12:54:27
Pappersförpackningar,5,2023-01-02T12:26:24
Plastförpackningar,16,2023-01-03T12:46:31
Ofärgade glasförpackningar,18,2022-12-29T11:05:50
Färgade glasförpackningar,19,2022-12-29T11:05:50
Städning,0,2023-01-10T11:50:31
Pappersförpackningar,5,2023-01-09T12:24:28
Plastförpackningar,16,2023-01-10T15:13:36
Ofärgade glasförpackningar,18,2023-01-09T09:49:43
Färgade glasförpackningar,19,2023-01-09T09:49:43
Pappersförpackningar,5,2023-01-16T11:41:06
Städning,0,2023-01-17T12:43:12
Plastförpackningar,16,2023-01-17T11:05:56
Metallförpackningar,3,2023-01-20T11:01:35
Städning,0,2023-01-24T09:44:51
Pappersförpackningar,5,2023-01-24T09:10:35
Plastförpackningar,16,2023-01-24T09:11:12
Ofärgade glasförpackningar,18,2023-01-24T09:40:06
Färgade glasförpackningar,19,2023-01-24T09:40:06
Pappersförpackningar,5,2023-01-30T12:42:56
Städning,0,2023-01-31T12:42:34
Plastförpackningar,16,2023-01-31T11:21:41
Städning,0,2023-02-07T11:03:14
Plastförpackningar,16,2023-02-07T10:07:25
Ofärgade glasförpackningar,18,2023-02-08T10:09:30
Färgade glasförpackningar,19,2023-02-08T10:09:30
Pappersförpackningar,5,2023-02-13T11:50:04
Städning,0,2023-02-14T10:55:17
Plastförpackningar,16,2023-02-14T09:55:53
Pappersförpackningar,5,2023-02-20T11:45:30
Ofärgade glasförpackningar,18,2023-02-20T09:51:39
Färgade glasförpackningar,19,2023-02-20T09:51:39
Städning,0,2023-02-21T12:02:56
Plastförpackningar,16,2023-02-21T12:34:47
Pappersförpackningar,5,2023-02-27T11:44:32
Städning,0,2023-02-28T12:21:22
Plastförpackningar,16,2023-02-28T09:52:17
Pappersförpackningar,5,2023-03-06T12:07:48
Städning,0,2023-03-07T11:08:46
Plastförpackningar,16,2023-03-07T11:16:45
Ofärgade glasförpackningar,18,2023-03-08T11:49:07
Färgade glasförpackningar,19,2023-03-08T11:49:07
Pappersförpackningar,5,2023-03-13T17:15:15
Städning,0,2023-03-14T11:40:57
Plastförpackningar,16,2023-03-14T11:23:43
Metallförpackningar,3,2023-03-15T11:43:59
Pappersförpackningar,5,2023-03-20T14:17:29
Städning,0,2023-03-21T11:03:27
Plastförpackningar,16,2023-03-21T09:50:21
Ofärgade glasförpackningar,18,2023-03-23T09:26:57
Färgade glasförpackningar,19,2023-03-23T09:26:57
Städning,0,2023-03-28T10:39:40
Plastförpackningar,16,2023-03-28T09:38:53
Pappersförpackningar,5,2023-04-03T10:57:19
Städning,0,2023-04-04T10:51:21
Plastförpackningar,16,2023-04-04T15:44:19
Pappersförpackningar,5,2023-04-10T11:19:26
Ofärgade glasförpackningar,18,2023-04-10T09:41:12
Färgade glasförpackningar,19,2023-04-10T09:41:12
Städning,0,2023-04-11T11:54:20
Plastförpackningar,16,2023-04-11T09:58:39
Pappersförpackningar,5,2023-04-17T12:29:27
Städning,0,2023-04-18T10:58:37
Plastförpackningar,16,2023-04-18T10:04:38
Pappersförpackningar,5,2023-04-24T13:30:16
Städning,0,2023-04-25T10:25:36
Plastförpackningar,16,2023-04-25T11:38:41
Pappersförpackningar,5,2023-05-01T11:30:57
Städning,0,2023-05-02T10:44:30
Plastförpackningar,16,2023-05-02T10:25:38
Pappersförpackningar,5,2023-05-08T13:22:22
Ofärgade glasförpackningar,18,2023-05-08T13:14:35
Färgade glasförpackningar,19,2023-05-08T13:14:35
Städning,0,2023-05-09T11:59:55
Plastförpackningar,16,2023-05-09T09:56:53
Metallförpackningar,3,2023-05-10T18:06:35
Städning,0,2023-05-16T14:03:31
Pappersförpackningar,5,2023-05-15T11:52:15
Plastförpackningar,16,2023-05-16T10:53:55
Pappersförpackningar,5,2023-05-22T11:40:54
Städning,0,2023-05-23T11:29:29
Plastförpackningar,16,2023-05-23T11:04:55
Pappersförpackningar,5,2023-05-29T12:47:14
Städning,0,2023-05-30T11:36:22
Plastförpackningar,16,2023-05-30T12:24:18
Städning,0,2023-06-06T09:41:10
Plastförpackningar,16,2023-06-06T11:19:24
Ofärgade glasförpackningar,18,2023-06-06T12:20:33
Färgade glasförpackningar,19,2023-06-06T12:20:33
Pappersförpackningar,5,2023-06-07T09:49:53
Metallförpackningar,3,2023-06-07T09:40:00
Pappersförpackningar,5,2023-06-09T15:39:13
Pappersförpackningar,5,2023-06-11T17:03:46
Städning,0,2023-06-13T11:36:31
Plastförpackningar,16,2023-06-13T07:46:27
Pappersförpackningar,5,2023-06-14T09:04:18
Pappersförpackningar,5,2023-06-18T16:06:13
Plastförpackningar,16,2023-06-17T10:46:23
Ofärgade glasförpackningar,18,2023-06-19T12:09:10
Färgade glasförpackningar,19,2023-06-19T12:09:10
Städning,0,2023-06-20T10:42:16
Plastförpackningar,16,2023-06-20T07:45:53
Pappersförpackningar,5,2023-06-21T17:40:52
Pappersförpackningar,5,2023-06-23T12:05:01
Pappersförpackningar,5,2023-06-26T13:19:32
Städning,0,2023-06-27T11:14:25
Plastförpackningar,16,2023-06-27T09:54:26
Pappersförpackningar,5,2023-06-28T11:20:25
Ofärgade glasförpackningar,18,2023-06-28T12:04:27
Färgade glasförpackningar,19,2023-06-28T12:04:27
Pappersförpackningar,5,2023-06-30T13:02:14
Plastförpackningar,16,2023-06-30T16:31:05
Pappersförpackningar,5,2023-07-03T10:04:35
Städning,0,2023-07-04T10:19:45
Plastförpackningar,16,2023-07-04T11:19:31
Pappersförpackningar,5,2023-07-05T12:46:17
Metallförpackningar,3,2023-07-06T11:22:29
Pappersförpackningar,5,2023-07-07T15:23:56
Plastförpackningar,16,2023-07-07T11:08:40
Pappersförpackningar,5,2023-07-09T12:39:16
Pappersförpackningar,5,2023-07-10T10:23:19
Städning,0,2023-07-11T10:22:47
Plastförpackningar,16,2023-07-11T13:37:07
Pappersförpackningar,5,2023-07-12T12:33:02
Pappersförpackningar,5,2023-07-14T12:54:03
Plastförpackningar,16,2023-07-15T11:22:12
Pappersförpackningar,5,2023-07-16T16:40:59
Pappersförpackningar,5,2023-07-17T10:43:50
Städning,0,2023-07-18T10:29:26
Plastförpackningar,16,2023-07-18T12:59:57
Pappersförpackningar,5,2023-07-19T11:34:28
Ofärgade glasförpackningar,18,2023-07-19T14:11:58
Färgade glasförpackningar,19,2023-07-19T14:11:58
Pappersförpackningar,5,2023-07-21T12:34:00
Plastförpackningar,16,2023-07-21T10:46:37
Pappersförpackningar,5,2023-07-23T17:30:53
Städning,0,2023-07-25T10:53:34
Plastförpackningar,16,2023-07-25T11:10:23
Pappersförpackningar,5,2023-07-26T10:47:21
Ofärgade glasförpackningar,18,2023-07-26T17:48:52
Färgade glasförpackningar,19,2023-07-26T17:48:52
Pappersförpackningar,5,2023-07-28T13:31:59
Plastförpackningar,16,2023-07-28T11:40:52
Pappersförpackningar,5,2023-07-30T11:52:44
Pappersförpackningar,5,2023-07-31T17:43:31
Städning,0,2023-08-01T10:53:57
Ofärgade glasförpackningar,18,2023-08-02T10:45:14
Färgade glasförpackningar,19,2023-08-02T10:45:14
Plastförpackningar,16,2023-08-03T10:24:07
Pappersförpackningar,5,2023-08-04T12:23:42
Pappersförpackningar,5,2023-08-06T19:55:23
Pappersförpackningar,5,2023-08-07T12:49:46
Städning,0,2023-08-08T11:17:50
