material,materialid,maintenance
Städning,0,2022-10-31T13:07:51
Metallförpackningar,3,2022-10-19T12:18:51
Pappersförpackningar,5,2022-10-31T10:46:14
Tidningar,13,2022-10-20T12:29:50
Plastförpackningar,16,2022-11-01T12:55:24
Ofärgade glasförpackningar,18,2022-10-31T13:14:25
Färgade glasförpackningar,19,2022-10-31T13:14:25
Pappersförpackningar,5,2022-11-02T10:48:53
Städning,0,2022-11-02T15:23:06
Pappersförpackningar,5,2022-11-03T10:46:27
Tidningar,13,2022-11-03T13:12:18
Städning,0,2022-11-04T09:16:14
Plastförpackningar,16,2022-11-04T09:07:57
Pappersförpackningar,5,2022-11-05T06:31:28
Pappersförpackningar,5,2022-11-06T08:57:15
Städning,0,2022-11-07T10:15:46
Pappersförpackningar,5,2022-11-07T10:52:12
Plastförpackningar,16,2022-11-08T14:09:57
Städning,0,2022-11-09T14:31:10
Pappersförpackningar,5,2022-11-09T10:45:53
Pappersförpackningar,5,2022-11-10T11:38:18
Tidningar,13,2022-11-10T10:15:18
Städning,0,2022-11-11T08:47:55
Plastförpackningar,16,2022-11-11T14:08:19
Pappersförpackningar,5,2022-11-12T06:43:11
Pappersförpackningar,5,2022-11-13T08:31:34
Städning,0,2022-11-14T11:15:53
Pappersförpackningar,5,2022-11-14T10:54:35
Plastförpackningar,16,2022-11-15T14:13:43
Ofärgade glasförpackningar,18,2022-11-15T06:26:31
Färgade glasförpackningar,19,2022-11-15T06:26:31
Städning,0,2022-11-16T12:29:41
Metallförpackningar,3,2022-11-16T08:21:07
Pappersförpackningar,5,2022-11-16T08:19:16
Pappersförpackningar,5,2022-11-17T10:40:28
Tidningar,13,2022-11-17T09:59:53
Städning,0,2022-11-18T09:20:31
Plastförpackningar,16,2022-11-18T13:54:40
Pappersförpackningar,5,2022-11-19T06:26:05
Pappersförpackningar,5,2022-11-20T08:32:33
Städning,0,2022-11-21T11:01:29
Pappersförpackningar,5,2022-11-21T13:33:46
Städning,0,2022-11-23T14:52:14
Pappersförpackningar,5,2022-11-23T10:42:22
Plastförpackningar,16,2022-11-22T10:10:05
Pappersförpackningar,5,2022-11-24T11:55:42
Städning,0,2022-11-25T08:02:32
Plastförpackningar,16,2022-11-25T09:09:20
Pappersförpackningar,5,2022-11-26T06:35:39
Pappersförpackningar,5,2022-11-27T16:53:33
Plastförpackningar,16,2022-11-27T11:35:24
Städning,0,2022-11-28T11:21:42
Pappersförpackningar,5,2022-11-28T12:30:45
Plastförpackningar,16,2022-11-29T14:07:45
Städning,0,2022-12-12T10:52:23
Pappersförpackningar,5,2022-12-12T12:44:39
Tidningar,13,2022-12-13T12:22:14
Plastförpackningar,16,2022-12-13T11:21:21
Ofärgade glasförpackningar,18,2022-12-13T09:32:13
Färgade glasförpackningar,19,2022-12-13T09:32:13
Städning,0,2023-01-02T15:05:12
Metallförpackningar,3,2022-12-14T15:15:45
Pappersförpackningar,5,2023-01-02T13:41:40
Tidningar,13,2022-12-29T22:17:43
Plastförpackningar,16,2023-01-03T11:34:24
Ofärgade glasförpackningar,18,2022-12-23T11:43:36
Färgade glasförpackningar,19,2022-12-23T11:43:36
Städning,0,2023-01-13T09:46:40
Metallförpackningar,3,2023-01-11T10:23:50
Pappersförpackningar,5,2023-01-14T06:31:15
Tidningar,13,2023-01-12T12:17:07
Plastförpackningar,16,2023-01-13T12:38:44
Ofärgade glasförpackningar,18,2023-01-12T11:36:20
Färgade glasförpackningar,19,2023-01-12T11:36:20
Pappersförpackningar,5,2023-01-15T08:52:23
Städning,0,2023-01-16T11:33:12
Pappersförpackningar,5,2023-01-16T12:47:03
Plastförpackningar,16,2023-01-17T12:47:45
Städning,0,2023-01-18T15:34:37
Pappersförpackningar,5,2023-01-18T10:57:37
Pappersförpackningar,5,2023-01-19T12:08:16
Tidningar,13,2023-01-19T13:04:55
Städning,0,2023-01-20T09:20:51
Plastförpackningar,16,2023-01-20T10:34:32
Ofärgade glasförpackningar,18,2023-01-20T08:18:49
Färgade glasförpackningar,19,2023-01-20T08:18:49
Pappersförpackningar,5,2023-01-21T06:37:49
Pappersförpackningar,5,2023-01-22T08:42:58
Städning,0,2023-01-23T10:34:55
Plastförpackningar,16,2023-01-24T10:21:06
Städning,0,2023-01-25T14:12:51
Pappersförpackningar,5,2023-01-25T11:38:22
Pappersförpackningar,5,2023-01-26T08:10:22
Städning,0,2023-01-27T09:38:17
Plastförpackningar,16,2023-01-27T11:21:28
Pappersförpackningar,5,2023-01-28T06:23:19
Pappersförpackningar,5,2023-01-29T08:44:25
Städning,0,2023-01-30T10:05:20
Pappersförpackningar,5,2023-01-30T11:31:52
Ofärgade glasförpackningar,18,2023-01-30T06:30:13
Färgade glasförpackningar,19,2023-01-30T06:30:13
Plastförpackningar,16,2023-01-31T10:57:24
Städning,0,2023-02-01T15:45:37
Pappersförpackningar,5,2023-02-01T11:13:45
Pappersförpackningar,5,2023-02-02T10:09:14
Städning,0,2023-02-03T09:18:24
Plastförpackningar,16,2023-02-03T14:11:27
Pappersförpackningar,5,2023-02-04T06:34:12
Pappersförpackningar,5,2023-02-05T08:52:10
Städning,0,2023-02-06T10:26:29
