material,materialid,maintenance
Städning,0,2022-10-31T07:11:38
Metallförpackningar,3,2022-10-29T08:42:12
Pappersförpackningar,5,2022-11-01T07:06:39
Tidningar,13,2022-10-31T07:38:29
Plastförpackningar,16,2022-11-01T12:25:23
Ofärgade glasförpackningar,18,2022-10-28T15:25:36
Färgade glasförpackningar,19,2022-10-28T15:25:36
Städning,0,2022-11-02T10:46:33
Pappersförpackningar,5,2022-11-02T11:25:12
Metallförpackningar,3,2022-11-03T17:03:07
Pappersförpackningar,5,2022-11-03T11:45:00
Plastförpackningar,16,2022-11-03T12:52:34
Ofärgade glasförpackningar,18,2022-11-03T15:25:40
Färgade glasförpackningar,19,2022-11-03T15:25:40
Städning,0,2022-11-04T07:16:56
Tidningar,13,2022-11-04T07:25:44
Pappersförpackningar,5,2022-11-05T08:23:28
Plastförpackningar,16,2022-11-05T08:11:05
Pappersförpackningar,5,2022-11-06T08:19:43
Plastförpackningar,16,2022-11-06T08:05:34
Städning,0,2022-11-07T07:34:57
Pappersförpackningar,5,2022-11-07T08:16:03
Tidningar,13,2022-11-07T07:20:58
Plastförpackningar,16,2022-11-07T10:08:53
Pappersförpackningar,5,2022-11-08T07:39:26
Plastförpackningar,16,2022-11-08T12:29:18
Ofärgade glasförpackningar,18,2022-11-08T14:36:15
Färgade glasförpackningar,19,2022-11-08T14:36:15
Städning,0,2022-11-09T07:25:41
Pappersförpackningar,5,2022-11-09T11:52:07
Pappersförpackningar,5,2022-11-10T11:07:36
Plastförpackningar,16,2022-11-10T13:15:30
Städning,0,2022-11-11T07:26:53
Metallförpackningar,3,2022-11-11T12:36:52
Pappersförpackningar,5,2022-11-11T11:25:44
Tidningar,13,2022-11-11T07:28:07
Pappersförpackningar,5,2022-11-12T08:28:14
Plastförpackningar,16,2022-11-12T07:18:42
Pappersförpackningar,5,2022-11-13T08:37:58
Plastförpackningar,16,2022-11-13T08:13:32
Ofärgade glasförpackningar,18,2022-11-13T09:22:43
Färgade glasförpackningar,19,2022-11-13T09:22:43
Städning,0,2022-11-14T07:50:40
Pappersförpackningar,5,2022-11-14T07:58:59
Tidningar,13,2022-11-14T07:43:07
Plastförpackningar,16,2022-11-14T11:28:26
Pappersförpackningar,5,2022-11-15T07:49:12
Plastförpackningar,16,2022-11-15T07:34:11
Städning,0,2022-11-16T12:13:07
Pappersförpackningar,5,2022-11-16T12:54:03
Metallförpackningar,3,2022-11-17T08:40:23
Pappersförpackningar,5,2022-11-17T10:03:48
Plastförpackningar,16,2022-11-17T12:56:47
Städning,0,2022-11-18T07:22:36
Pappersförpackningar,5,2022-11-18T12:32:08
Ofärgade glasförpackningar,18,2022-11-18T10:47:19
Färgade glasförpackningar,19,2022-11-18T10:47:19
Pappersförpackningar,5,2022-11-19T08:46:29
Plastförpackningar,16,2022-11-19T07:40:59
Pappersförpackningar,5,2022-11-20T09:04:15
Plastförpackningar,16,2022-11-20T08:35:21
Pappersförpackningar,5,2022-11-21T09:31:16
Plastförpackningar,16,2022-11-21T13:02:52
Städning,0,2022-11-23T13:05:24
Pappersförpackningar,5,2022-11-23T13:51:29
Plastförpackningar,16,2022-11-22T13:42:05
Metallförpackningar,3,2022-11-24T08:15:56
Pappersförpackningar,5,2022-11-24T06:43:57
Plastförpackningar,16,2022-11-24T13:10:25
Städning,0,2022-11-25T07:22:14
Pappersförpackningar,5,2022-11-25T11:27:33
Tidningar,13,2022-11-25T09:02:32
Pappersförpackningar,5,2022-11-26T16:01:29
Plastförpackningar,16,2022-11-26T07:37:24
Ofärgade glasförpackningar,18,2022-11-26T08:51:51
Färgade glasförpackningar,19,2022-11-26T08:51:51
Pappersförpackningar,5,2022-11-27T08:55:47
Plastförpackningar,16,2022-11-27T08:49:14
Städning,0,2022-11-28T07:43:34
Pappersförpackningar,5,2022-11-28T07:33:55
Plastförpackningar,16,2022-11-28T10:46:10
Tidningar,13,2022-11-29T08:37:03
Plastförpackningar,16,2022-11-29T11:16:19
Städning,0,2022-12-12T07:22:09
Metallförpackningar,3,2022-12-08T17:50:56
Pappersförpackningar,5,2022-12-13T08:03:24
Tidningar,13,2022-12-12T07:49:58
Plastförpackningar,16,2022-12-13T12:50:14
Ofärgade glasförpackningar,18,2022-12-12T15:48:48
Färgade glasförpackningar,19,2022-12-12T15:48:48
Städning,0,2023-01-02T07:42:03
Metallförpackningar,3,2022-12-28T08:23:48
Pappersförpackningar,5,2023-01-03T07:33:56
Tidningar,13,2022-12-30T10:18:20
Plastförpackningar,16,2023-01-03T10:39:35
Ofärgade glasförpackningar,18,2022-12-29T14:52:47
Färgade glasförpackningar,19,2022-12-29T14:52:47
Städning,0,2023-01-13T07:10:26
Metallförpackningar,3,2023-01-13T10:37:02
Pappersförpackningar,5,2023-01-14T08:14:03
Tidningar,13,2023-01-09T07:08:21
Plastförpackningar,16,2023-01-14T07:35:35
Ofärgade glasförpackningar,18,2023-01-09T16:24:45
Färgade glasförpackningar,19,2023-01-09T16:24:45
Pappersförpackningar,5,2023-01-15T07:59:53
Plastförpackningar,16,2023-01-15T08:10:45
Ofärgade glasförpackningar,18,2023-01-15T08:26:56
Färgade glasförpackningar,19,2023-01-15T08:26:56
Städning,0,2023-01-16T09:38:14
Pappersförpackningar,5,2023-01-16T08:12:17
Tidningar,13,2023-01-16T07:02:14
Plastförpackningar,16,2023-01-16T11:58:04
Pappersförpackningar,5,2023-01-17T07:03:09
Plastförpackningar,16,2023-01-17T12:50:52
Städning,0,2023-01-18T08:30:45
Pappersförpackningar,5,2023-01-18T12:37:07
Pappersförpackningar,5,2023-01-19T09:27:06
Plastförpackningar,16,2023-01-19T13:13:30
Ofärgade glasförpackningar,18,2023-01-19T15:12:11
Färgade glasförpackningar,19,2023-01-19T15:12:11
Städning,0,2023-01-20T11:37:52
Pappersförpackningar,5,2023-01-20T11:43:40
