material,materialid,maintenance
Städning,0,2022-11-01T13:09:32
Metallförpackningar,3,2022-10-31T14:33:15
Pappersförpackningar,5,2022-10-31T11:07:53
Tidningar,13,2022-01-17T13:22:13
Plastförpackningar,16,2022-11-01T09:27:26
Ofärgade glasförpackningar,18,2022-10-25T11:33:16
Färgade glasförpackningar,19,2022-10-25T11:33:16
Ofärgade glasförpackningar,18,2022-11-03T10:18:03
Färgade glasförpackningar,19,2022-11-03T10:18:03
Pappersförpackningar,5,2022-11-04T11:49:56
Plastförpackningar,16,2022-11-04T10:35:53
Pappersförpackningar,5,2022-11-07T11:21:27
Städning,0,2022-11-08T13:13:29
Plastförpackningar,16,2022-11-08T11:33:24
Städning,0,2022-11-11T13:47:59
Pappersförpackningar,5,2022-11-11T12:52:55
Plastförpackningar,16,2022-11-11T08:57:28
Pappersförpackningar,5,2022-11-14T11:10:00
Ofärgade glasförpackningar,18,2022-11-14T09:19:57
Färgade glasförpackningar,19,2022-11-14T09:19:57
Städning,0,2022-11-15T11:51:59
Plastförpackningar,16,2022-11-15T12:24:06
Städning,0,2022-11-18T13:15:59
Pappersförpackningar,5,2022-11-18T13:14:37
Pappersförpackningar,5,2022-11-21T11:51:52
Ofärgade glasförpackningar,18,2022-11-21T09:23:08
Färgade glasförpackningar,19,2022-11-21T09:23:08
Plastförpackningar,16,2022-11-23T10:07:45
Städning,0,2022-11-25T12:26:16
Metallförpackningar,3,2022-11-25T16:31:48
Pappersförpackningar,5,2022-11-25T13:08:18
Plastförpackningar,16,2022-11-25T09:18:10
Pappersförpackningar,5,2022-11-28T11:36:02
Ofärgade glasförpackningar,18,2022-11-28T09:11:25
Färgade glasförpackningar,19,2022-11-28T09:11:25
Städning,0,2022-11-29T12:32:09
Plastförpackningar,16,2022-11-29T14:03:30
Städning,0,2022-12-13T10:35:41
Metallförpackningar,3,2022-12-08T10:30:54
Pappersförpackningar,5,2022-12-12T11:50:59
Plastförpackningar,16,2022-12-13T11:17:01
Ofärgade glasförpackningar,18,2022-12-06T10:12:08
Färgade glasförpackningar,19,2022-12-06T10:12:08
Städning,0,2023-01-03T12:14:43
Metallförpackningar,3,2022-12-22T12:29:59
Pappersförpackningar,5,2023-01-02T10:52:44
Plastförpackningar,16,2023-01-03T12:26:25
Ofärgade glasförpackningar,18,2022-12-27T14:08:03
Färgade glasförpackningar,19,2022-12-27T14:08:03
Städning,0,2023-01-13T13:57:51
Metallförpackningar,3,2023-01-05T14:20:09
Pappersförpackningar,5,2023-01-13T11:11:34
Plastförpackningar,16,2023-01-10T14:41:25
Ofärgade glasförpackningar,18,2023-01-12T09:40:33
Färgade glasförpackningar,19,2023-01-12T09:40:33
Pappersförpackningar,5,2023-01-16T11:11:45
Städning,0,2023-01-17T11:35:41
Plastförpackningar,16,2023-01-17T10:45:17
Ofärgade glasförpackningar,18,2023-01-17T10:22:23
Färgade glasförpackningar,19,2023-01-17T10:22:23
Städning,0,2023-01-20T12:38:41
Metallförpackningar,3,2023-01-20T10:43:44
Pappersförpackningar,5,2023-01-20T15:32:58
Plastförpackningar,16,2023-01-20T14:56:01
Pappersförpackningar,5,2023-01-23T19:08:18
Städning,0,2023-01-24T10:14:30
Plastförpackningar,16,2023-01-24T10:34:58
Ofärgade glasförpackningar,18,2023-01-24T09:11:32
Färgade glasförpackningar,19,2023-01-24T09:11:32
Städning,0,2023-01-27T11:22:15
Pappersförpackningar,5,2023-01-27T11:15:22
Plastförpackningar,16,2023-01-27T11:05:31
Pappersförpackningar,5,2023-01-30T12:11:32
Städning,0,2023-01-31T12:08:38
Plastförpackningar,16,2023-01-31T10:59:06
Ofärgade glasförpackningar,18,2023-01-31T09:56:40
Färgade glasförpackningar,19,2023-01-31T09:56:40
Metallförpackningar,3,2023-02-02T09:53:42
Städning,0,2023-02-03T11:55:49
Pappersförpackningar,5,2023-02-03T13:11:20
Plastförpackningar,16,2023-02-03T11:11:04
Pappersförpackningar,5,2023-02-06T11:22:23
Städning,0,2023-02-07T10:40:11
Plastförpackningar,16,2023-02-07T09:09:16
Ofärgade glasförpackningar,18,2023-02-08T09:33:41
Färgade glasförpackningar,19,2023-02-08T09:33:41
Städning,0,2023-02-10T11:04:32
Pappersförpackningar,5,2023-02-10T12:35:48
Plastförpackningar,16,2023-02-10T09:25:29
Pappersförpackningar,5,2023-02-13T11:14:28
Städning,0,2023-02-14T11:23:03
Plastförpackningar,16,2023-02-14T08:55:19
Ofärgade glasförpackningar,18,2023-02-15T12:53:46
Färgade glasförpackningar,19,2023-02-15T12:53:46
