material,materialid,maintenance
Städning,0,2022-10-31T12:04:27
Metallförpackningar,3,2022-09-14T08:11:21
Pappersförpackningar,5,2022-10-31T10:31:16
Tidningar,13,2022-10-20T13:25:03
Plastförpackningar,16,2022-10-24T10:41:39
Ofärgade glasförpackningar,18,2022-10-10T10:09:12
Färgade glasförpackningar,19,2022-10-10T10:09:12
Städning,0,2022-11-03T10:53:03
Städning,0,2022-11-04T11:25:18
Pappersförpackningar,5,2022-11-04T10:42:56
Städning,0,2022-11-06T10:06:28
Städning,0,2022-11-07T08:41:45
Pappersförpackningar,5,2022-11-07T09:45:33
Plastförpackningar,16,2022-11-07T10:56:09
Metallförpackningar,3,2022-11-09T07:56:47
Städning,0,2022-11-10T07:52:23
Städning,0,2022-11-11T09:24:40
Pappersförpackningar,5,2022-11-11T08:50:18
Städning,0,2022-11-13T09:57:17
Städning,0,2022-11-14T08:21:00
Pappersförpackningar,5,2022-11-14T10:23:30
Plastförpackningar,16,2022-11-14T13:36:40
Städning,0,2022-11-17T11:20:18
Städning,0,2022-11-18T09:06:13
Pappersförpackningar,5,2022-11-18T11:18:09
Städning,0,2022-11-20T09:51:47
Städning,0,2022-11-21T09:28:31
Pappersförpackningar,5,2022-11-21T13:00:35
Städning,0,2022-11-24T16:56:05
Städning,0,2022-11-25T07:32:46
Pappersförpackningar,5,2022-11-25T08:50:31
Tidningar,13,2022-11-25T13:10:08
Städning,0,2022-11-27T10:06:54
Städning,0,2022-11-28T09:58:28
Pappersförpackningar,5,2022-11-28T10:37:44
Plastförpackningar,16,2022-11-28T11:56:25
Städning,0,2022-12-12T12:25:26
Pappersförpackningar,5,2022-12-12T16:11:11
Plastförpackningar,16,2022-12-12T12:56:05
Ofärgade glasförpackningar,18,2022-12-02T13:41:50
Färgade glasförpackningar,19,2022-12-02T13:41:50
Städning,0,2023-01-02T07:59:46
Pappersförpackningar,5,2023-01-02T10:23:20
Tidningar,13,2023-01-03T11:30:01
Plastförpackningar,16,2022-12-26T08:47:51
Ofärgade glasförpackningar,18,2022-12-28T10:27:43
Färgade glasförpackningar,19,2022-12-28T10:27:43
Städning,0,2023-01-13T09:33:16
Metallförpackningar,3,2023-01-04T08:21:00
Pappersförpackningar,5,2023-01-13T11:33:54
Plastförpackningar,16,2023-01-09T10:49:32
Städning,0,2023-01-15T13:21:18
Städning,0,2023-01-16T14:20:00
Pappersförpackningar,5,2023-01-16T10:15:56
Städning,0,2023-01-19T14:08:22
Städning,0,2023-01-20T08:56:09
Pappersförpackningar,5,2023-01-20T09:12:59
Städning,0,2023-01-22T11:46:34
Städning,0,2023-01-23T11:39:32
Plastförpackningar,16,2023-01-23T10:42:51
Städning,0,2023-01-26T08:02:34
Pappersförpackningar,5,2023-01-23T12:30:57
Städning,0,2023-01-27T09:00:23
Städning,0,2023-01-29T15:01:37
Städning,0,2023-01-30T10:58:52
Pappersförpackningar,5,2023-01-30T10:23:33
Tidningar,13,2023-01-30T15:10:14
Plastförpackningar,16,2023-01-30T10:53:32
Städning,0,2023-02-02T16:48:27
Städning,0,2023-02-03T12:47:13
Städning,0,2023-02-05T12:38:51
Städning,0,2023-02-06T11:34:45
Pappersförpackningar,5,2023-02-06T12:05:38
Plastförpackningar,16,2023-02-06T11:13:36
Städning,0,2023-02-10T10:48:20
Pappersförpackningar,5,2023-02-10T11:11:17
Städning,0,2023-02-12T14:24:17
Städning,0,2023-02-13T14:10:03
Städning,0,2023-02-16T16:28:51
Tidningar,13,2023-02-16T15:02:09
Städning,0,2023-02-17T08:40:08
Pappersförpackningar,5,2023-02-17T10:47:26
Städning,0,2023-02-19T14:10:41
Pappersförpackningar,5,2023-02-20T11:17:36
Plastförpackningar,16,2023-02-20T10:26:11
Städning,0,2023-02-23T15:51:56
Städning,0,2023-02-24T08:27:52
Pappersförpackningar,5,2023-02-24T11:07:44
Städning,0,2023-02-26T12:54:35
Städning,0,2023-02-27T11:49:43
Pappersförpackningar,5,2023-02-27T13:39:42
Metallförpackningar,3,2023-03-01T08:14:23
Städning,0,2023-03-02T14:33:56
Städning,0,2023-03-03T08:29:02
Pappersförpackningar,5,2023-03-03T11:37:45
Städning,0,2023-03-05T12:32:43
Städning,0,2023-03-06T12:29:41
Pappersförpackningar,5,2023-03-06T11:49:12
Plastförpackningar,16,2023-03-06T09:20:25
Ofärgade glasförpackningar,18,2023-03-06T13:01:24
Färgade glasförpackningar,19,2023-03-06T13:01:24
Städning,0,2023-03-09T17:15:39
Städning,0,2023-03-10T07:34:30
Pappersförpackningar,5,2023-03-10T10:27:55
Städning,0,2023-03-12T14:31:42
Städning,0,2023-03-13T13:49:17
Pappersförpackningar,5,2023-03-13T10:43:42
Städning,0,2023-03-16T10:19:33
Städning,0,2023-03-17T07:38:54
Pappersförpackningar,5,2023-03-17T09:08:19
Städning,0,2023-03-19T12:24:39
Städning,0,2023-03-20T09:26:21
Pappersförpackningar,5,2023-03-20T12:04:32
Plastförpackningar,16,2023-03-20T09:50:19
Städning,0,2023-03-23T08:39:10
Städning,0,2023-03-24T07:43:18
Pappersförpackningar,5,2023-03-24T11:19:47
Städning,0,2023-03-26T15:01:49
Städning,0,2023-03-27T09:31:12
Pappersförpackningar,5,2023-03-27T10:15:50
Städning,0,2023-03-30T07:26:05
Tidningar,13,2023-03-30T14:53:01
Städning,0,2023-03-31T07:49:15
Pappersförpackningar,5,2023-03-31T09:28:45
