material,materialid,maintenance
Städning,0,2022-10-31T10:54:17
Metallförpackningar,3,2022-10-24T06:20:19
Pappersförpackningar,5,2022-11-01T15:57:42
Plastförpackningar,16,2022-11-01T06:44:11
Ofärgade glasförpackningar,18,2022-10-30T16:47:09
Färgade glasförpackningar,19,2022-10-30T16:47:09
Städning,0,2022-11-02T08:34:06
Städning,0,2022-11-04T07:52:05
Pappersförpackningar,5,2022-11-04T11:01:01
Plastförpackningar,16,2022-11-05T09:55:12
Pappersförpackningar,5,2022-11-06T14:03:53
Städning,0,2022-11-07T11:15:22
Pappersförpackningar,5,2022-11-08T19:38:13
Plastförpackningar,16,2022-11-08T12:50:17
Städning,0,2022-11-09T12:25:00
Städning,0,2022-11-11T10:19:39
Pappersförpackningar,5,2022-11-11T06:31:15
Plastförpackningar,16,2022-11-12T08:25:21
Pappersförpackningar,5,2022-11-13T10:40:05
Städning,0,2022-11-14T11:04:45
Pappersförpackningar,5,2022-11-15T20:28:22
Plastförpackningar,16,2022-11-15T08:49:44
Städning,0,2022-11-16T07:41:59
Metallförpackningar,3,2022-11-16T15:09:38
Städning,0,2022-11-18T07:41:14
Pappersförpackningar,5,2022-11-18T06:37:32
Plastförpackningar,16,2022-11-19T09:12:44
Städning,0,2022-11-21T10:03:40
Ofärgade glasförpackningar,18,2022-11-21T08:40:29
Färgade glasförpackningar,19,2022-11-21T08:40:29
Städning,0,2022-11-23T10:36:35
Pappersförpackningar,5,2022-11-22T19:07:44
Plastförpackningar,16,2022-11-22T08:52:52
Städning,0,2022-11-25T08:35:38
Pappersförpackningar,5,2022-11-25T13:30:25
Plastförpackningar,16,2022-11-26T06:56:27
Pappersförpackningar,5,2022-11-27T14:27:10
Städning,0,2022-11-28T08:43:15
Pappersförpackningar,5,2022-11-29T17:09:53
Plastförpackningar,16,2022-11-29T06:28:14
Städning,0,2022-12-12T08:26:19
Metallförpackningar,3,2022-12-05T06:53:22
Pappersförpackningar,5,2022-12-12T13:48:35
Plastförpackningar,16,2022-12-13T09:13:05
Ofärgade glasförpackningar,18,2022-12-12T08:13:39
Färgade glasförpackningar,19,2022-12-12T08:13:39
Städning,0,2023-01-02T07:52:22
Metallförpackningar,3,2022-12-30T12:32:07
Pappersförpackningar,5,2023-01-01T19:37:11
Plastförpackningar,16,2023-01-03T14:20:14
Ofärgade glasförpackningar,18,2022-12-30T20:38:23
Färgade glasförpackningar,19,2022-12-30T20:38:23
Städning,0,2023-01-13T08:41:49
Pappersförpackningar,5,2023-01-13T20:13:02
Plastförpackningar,16,2023-01-14T17:09:11
Pappersförpackningar,5,2023-01-15T16:05:44
Städning,0,2023-01-16T08:27:58
Metallförpackningar,3,2023-01-17T10:06:56
Pappersförpackningar,5,2023-01-17T16:30:54
Plastförpackningar,16,2023-01-17T19:21:13
Städning,0,2023-01-18T08:14:40
Städning,0,2023-01-20T08:26:59
Plastförpackningar,16,2023-01-21T18:20:17
Pappersförpackningar,5,2023-01-22T16:39:41
Städning,0,2023-01-23T14:43:35
Ofärgade glasförpackningar,18,2023-01-23T08:00:06
Färgade glasförpackningar,19,2023-01-23T08:00:06
Pappersförpackningar,5,2023-01-24T17:24:57
Plastförpackningar,16,2023-01-24T06:55:55
Städning,0,2023-01-25T08:16:21
Städning,0,2023-01-27T07:43:46
Pappersförpackningar,5,2023-01-27T14:04:38
