material,materialid,maintenance
Städning,0,2022-11-01T08:31:39
Metallförpackningar,3,2022-11-01T15:53:32
Pappersförpackningar,5,2022-10-31T08:23:45
Tidningar,13,2022-10-24T10:38:43
Plastförpackningar,16,2022-10-31T08:38:29
Ofärgade glasförpackningar,18,2022-11-01T12:48:40
Färgade glasförpackningar,19,2022-11-01T12:48:40
Pappersförpackningar,5,2022-11-02T11:54:56
Städning,0,2022-11-03T07:55:37
Plastförpackningar,16,2022-11-03T11:01:35
Pappersförpackningar,5,2022-11-05T08:19:02
Pappersförpackningar,5,2022-11-06T09:13:14
Pappersförpackningar,5,2022-11-07T07:48:19
Tidningar,13,2022-11-07T10:40:47
Plastförpackningar,16,2022-11-07T15:32:47
Städning,0,2022-11-08T08:38:28
Pappersförpackningar,5,2022-11-09T12:05:53
Städning,0,2022-11-10T09:42:54
Plastförpackningar,16,2022-11-10T16:07:57
Pappersförpackningar,5,2022-11-12T08:08:15
Pappersförpackningar,5,2022-11-13T09:15:18
Metallförpackningar,3,2022-11-14T15:37:20
Pappersförpackningar,5,2022-11-14T07:16:28
Plastförpackningar,16,2022-11-14T14:05:09
Städning,0,2022-11-15T09:44:24
Ofärgade glasförpackningar,18,2022-11-15T12:35:27
Färgade glasförpackningar,19,2022-11-15T12:35:27
Städning,0,2022-11-17T11:41:58
Pappersförpackningar,5,2022-11-17T09:55:08
Plastförpackningar,16,2022-11-17T10:31:07
Pappersförpackningar,5,2022-11-19T09:20:54
Pappersförpackningar,5,2022-11-20T08:57:52
Pappersförpackningar,5,2022-11-21T15:31:04
Tidningar,13,2022-11-21T11:15:23
Städning,0,2022-11-22T10:56:31
Pappersförpackningar,5,2022-11-24T10:14:50
Plastförpackningar,16,2022-11-24T10:36:57
Pappersförpackningar,5,2022-11-26T09:33:42
Pappersförpackningar,5,2022-11-27T08:53:29
Pappersförpackningar,5,2022-11-28T08:11:16
Städning,0,2022-11-29T12:44:05
Metallförpackningar,3,2022-11-29T09:42:07
Plastförpackningar,16,2022-11-29T15:29:40
Ofärgade glasförpackningar,18,2022-11-29T12:54:25
Färgade glasförpackningar,19,2022-11-29T12:54:25
Städning,0,2022-12-13T08:28:39
Pappersförpackningar,5,2022-12-12T07:50:46
Tidningar,13,2022-12-05T12:49:07
Plastförpackningar,16,2022-12-12T14:55:59
Städning,0,2023-01-03T08:57:47
Metallförpackningar,3,2022-12-27T10:47:41
Pappersförpackningar,5,2023-01-02T08:16:12
Tidningar,13,2023-01-02T12:57:58
Plastförpackningar,16,2023-01-02T14:51:05
Ofärgade glasförpackningar,18,2022-12-27T08:48:43
Färgade glasförpackningar,19,2022-12-27T08:48:43
Städning,0,2023-01-12T07:58:35
Metallförpackningar,3,2023-01-11T11:01:40
Pappersförpackningar,5,2023-01-14T09:39:10
Plastförpackningar,16,2023-01-12T10:27:12
Ofärgade glasförpackningar,18,2023-01-10T12:45:41
Färgade glasförpackningar,19,2023-01-10T12:45:41
Pappersförpackningar,5,2023-01-15T08:24:22
Pappersförpackningar,5,2023-01-16T07:14:04
Tidningar,13,2023-01-16T12:26:47
Städning,0,2023-01-17T11:47:26
Plastförpackningar,16,2023-01-17T10:59:56
Pappersförpackningar,5,2023-01-18T15:18:40
Städning,0,2023-01-19T11:17:45
Plastförpackningar,16,2023-01-19T10:32:57
Pappersförpackningar,5,2023-01-21T09:54:02
