material,materialid,maintenance
Pappersförpackningar,5,2022-11-01T06:19:32
Tidningar,13,2022-10-20T10:29:05
Plastförpackningar,16,2022-10-31T11:48:23
Ofärgade glasförpackningar,18,2022-11-01T12:36:24
Färgade glasförpackningar,19,2022-11-01T12:36:24
Tidningar,13,2022-11-03T08:22:43
Pappersförpackningar,5,2022-11-04T06:02:45
Plastförpackningar,16,2022-11-07T06:06:53
Pappersförpackningar,5,2022-11-08T06:06:13
Tidningar,13,2022-11-10T09:13:02
Ofärgade glasförpackningar,18,2022-11-10T12:51:12
Färgade glasförpackningar,19,2022-11-10T12:51:12
Pappersförpackningar,5,2022-11-11T06:03:35
Plastförpackningar,16,2022-11-14T06:08:44
Pappersförpackningar,5,2022-11-15T13:47:35
Tidningar,13,2022-11-17T08:48:31
Pappersförpackningar,5,2022-11-18T06:08:37
Plastförpackningar,16,2022-11-21T06:16:06
Pappersförpackningar,5,2022-11-22T06:06:45
Ofärgade glasförpackningar,18,2022-11-23T11:33:04
Färgade glasförpackningar,19,2022-11-23T11:33:04
Tidningar,13,2022-11-24T10:18:20
Pappersförpackningar,5,2022-11-25T06:00:11
Plastförpackningar,16,2022-11-28T06:00:36
Pappersförpackningar,5,2022-11-29T06:01:08
Pappersförpackningar,5,2022-12-13T15:41:30
Tidningar,13,2022-12-08T08:19:42
Plastförpackningar,16,2022-12-12T15:01:36
Ofärgade glasförpackningar,18,2022-12-06T15:55:12
Färgade glasförpackningar,19,2022-12-06T15:55:12
Pappersförpackningar,5,2023-01-03T06:00:12
Tidningar,13,2022-12-21T08:38:38
Plastförpackningar,16,2023-01-02T06:00:05
Ofärgade glasförpackningar,18,2023-01-02T09:21:51
Färgade glasförpackningar,19,2023-01-02T09:21:51
Pappersförpackningar,5,2023-01-13T06:00:07
Tidningar,13,2023-01-12T07:59:52
Plastförpackningar,16,2023-01-09T06:00:21
Ofärgade glasförpackningar,18,2023-01-11T14:46:20
Färgade glasförpackningar,19,2023-01-11T14:46:20
Plastförpackningar,16,2023-01-16T06:00:20
Pappersförpackningar,5,2023-01-17T06:00:41
Tidningar,13,2023-01-19T07:26:14
Pappersförpackningar,5,2023-01-20T06:00:00
Pappersförpackningar,5,2023-01-24T06:00:49
Plastförpackningar,16,2023-01-23T06:13:46
Ofärgade glasförpackningar,18,2023-01-25T11:00:01
Färgade glasförpackningar,19,2023-01-25T11:00:01
Pappersförpackningar,5,2023-01-27T06:00:00
Plastförpackningar,16,2023-01-30T06:17:09
Pappersförpackningar,5,2023-01-31T06:00:24
Tidningar,13,2023-02-02T09:05:18
Pappersförpackningar,5,2023-02-03T06:00:04
Plastförpackningar,16,2023-02-06T06:15:16
Pappersförpackningar,5,2023-02-07T13:45:43
Pappersförpackningar,5,2023-02-10T14:33:17
Tidningar,13,2023-02-09T08:12:53
Plastförpackningar,16,2023-02-13T13:30:06
Pappersförpackningar,5,2023-02-14T13:15:23
Tidningar,13,2023-02-15T08:17:16
Ofärgade glasförpackningar,18,2023-02-15T15:02:28
Färgade glasförpackningar,19,2023-02-15T15:02:28
Plastförpackningar,16,2023-02-20T06:12:48
Pappersförpackningar,5,2023-02-21T06:00:02
Tidningar,13,2023-02-22T08:28:24
Plastförpackningar,16,2023-02-27T06:16:31
Pappersförpackningar,5,2023-02-28T06:02:10
Plastförpackningar,16,2023-03-06T06:15:27
Pappersförpackningar,5,2023-03-07T06:13:38
Ofärgade glasförpackningar,18,2023-03-08T08:30:05
Färgade glasförpackningar,19,2023-03-08T08:30:05
Tidningar,13,2023-03-09T08:10:05
Plastförpackningar,16,2023-03-13T06:11:38
Pappersförpackningar,5,2023-03-14T06:00:26
Tidningar,13,2023-03-16T09:31:07
Plastförpackningar,16,2023-03-20T06:15:10
Pappersförpackningar,5,2023-03-21T06:00:04
Ofärgade glasförpackningar,18,2023-03-22T15:33:42
Färgade glasförpackningar,19,2023-03-22T15:33:42
Tidningar,13,2023-03-23T08:58:06
Plastförpackningar,16,2023-03-27T06:15:44
Pappersförpackningar,5,2023-03-28T06:00:25
Tidningar,13,2023-03-30T08:44:24
Plastförpackningar,16,2023-04-03T06:12:10
Pappersförpackningar,5,2023-04-04T06:00:00
Tidningar,13,2023-04-05T08:21:47
Pappersförpackningar,5,2023-04-08T15:43:28
Plastförpackningar,16,2023-04-10T06:14:41
