material,materialid,maintenance
Städning,0,2022-11-01T07:52:25
Metallförpackningar,3,2022-09-07T14:44:22
Pappersförpackningar,5,2022-11-01T12:03:56
Tidningar,13,2022-08-16T07:46:13
Plastförpackningar,16,2022-10-21T12:33:41
Ofärgade glasförpackningar,18,2022-10-22T11:09:27
Färgade glasförpackningar,19,2022-10-22T11:09:27
Plastförpackningar,16,2022-11-04T10:55:10
Städning,0,2022-11-08T07:18:42
Pappersförpackningar,5,2022-11-08T12:36:39
Städning,0,2022-11-15T07:42:15
Pappersförpackningar,5,2022-11-15T10:30:57
Plastförpackningar,16,2022-11-18T11:52:09
Städning,0,2022-11-22T08:00:17
Pappersförpackningar,5,2022-11-22T07:04:56
Städning,0,2022-11-29T08:04:45
Pappersförpackningar,5,2022-11-29T06:44:38
Städning,0,2022-12-13T08:36:32
Pappersförpackningar,5,2022-12-13T10:41:31
Plastförpackningar,16,2022-12-02T11:15:56
Ofärgade glasförpackningar,18,2022-12-10T09:26:10
Färgade glasförpackningar,19,2022-12-10T09:26:10
Städning,0,2023-01-03T08:41:16
Metallförpackningar,3,2022-12-27T14:13:41
Pappersförpackningar,5,2023-01-03T09:36:47
Plastförpackningar,16,2022-12-30T10:50:19
Städning,0,2023-01-10T10:09:40
Pappersförpackningar,5,2023-01-10T08:02:53
Plastförpackningar,16,2023-01-13T12:27:30
Städning,0,2023-01-17T08:39:41
Pappersförpackningar,5,2023-01-17T10:37:53
Ofärgade glasförpackningar,18,2023-01-19T10:56:49
Färgade glasförpackningar,19,2023-01-19T10:56:49
Städning,0,2023-01-24T08:28:20
Pappersförpackningar,5,2023-01-24T11:03:26
Plastförpackningar,16,2023-01-27T11:22:45
Städning,0,2023-01-31T08:06:53
Pappersförpackningar,5,2023-01-31T09:39:01
Städning,0,2023-02-07T08:10:59
Pappersförpackningar,5,2023-02-07T09:23:40
Plastförpackningar,16,2023-02-10T09:08:43
Städning,0,2023-02-14T08:01:39
Pappersförpackningar,5,2023-02-14T09:48:34
Ofärgade glasförpackningar,18,2023-02-20T08:55:24
Färgade glasförpackningar,19,2023-02-20T08:55:24
Städning,0,2023-02-21T08:36:17
Städning,0,2023-02-28T07:43:54
Pappersförpackningar,5,2023-02-28T08:11:23
Plastförpackningar,16,2023-03-03T07:28:19
Städning,0,2023-03-07T07:37:57
Pappersförpackningar,5,2023-03-07T11:45:06
Städning,0,2023-03-14T07:32:07
Pappersförpackningar,5,2023-03-14T09:58:11
Plastförpackningar,16,2023-03-17T07:19:05
Städning,0,2023-03-21T07:45:23
Pappersförpackningar,5,2023-03-21T07:59:29
Plastförpackningar,16,2023-03-24T11:03:47
