material,materialid,maintenance
Städning,0,2022-10-31T10:51:57
Metallförpackningar,3,2022-08-16T13:49:41
Pappersförpackningar,5,2022-11-01T07:58:46
Tidningar,13,2022-08-16T13:49:41
Plastförpackningar,16,2022-11-01T07:58:46
Ofärgade glasförpackningar,18,2022-08-25T12:11:46
Färgade glasförpackningar,19,2022-08-25T12:11:46
Ofärgade glasförpackningar,18,2022-11-02T06:45:32
Färgade glasförpackningar,19,2022-11-02T06:45:32
Pappersförpackningar,5,2022-11-04T08:30:35
Plastförpackningar,16,2022-11-04T08:30:35
Städning,0,2022-11-07T10:23:02
Pappersförpackningar,5,2022-11-08T07:05:50
Plastförpackningar,16,2022-11-08T07:05:50
Pappersförpackningar,5,2022-11-11T07:59:28
Plastförpackningar,16,2022-11-11T07:59:28
Städning,0,2022-11-14T11:13:57
Metallförpackningar,3,2022-11-14T15:15:28
Tidningar,13,2022-11-14T15:15:28
Pappersförpackningar,5,2022-11-15T06:18:14
Plastförpackningar,16,2022-11-15T06:18:14
Pappersförpackningar,5,2022-11-18T08:04:25
Plastförpackningar,16,2022-11-18T08:04:25
Städning,0,2022-11-21T10:38:07
Pappersförpackningar,5,2022-11-22T07:24:48
Plastförpackningar,16,2022-11-22T07:24:48
Ofärgade glasförpackningar,18,2022-11-22T14:17:15
Färgade glasförpackningar,19,2022-11-22T14:17:15
Pappersförpackningar,5,2022-11-25T08:02:32
Plastförpackningar,16,2022-11-25T08:02:32
Städning,0,2022-11-28T11:12:07
Pappersförpackningar,5,2022-11-29T07:29:34
Plastförpackningar,16,2022-11-29T07:29:34
Städning,0,2022-12-12T11:15:25
Pappersförpackningar,5,2022-12-13T08:11:35
Plastförpackningar,16,2022-12-13T08:11:35
Städning,0,2023-01-02T14:14:43
Pappersförpackningar,5,2023-01-02T09:59:29
Plastförpackningar,16,2023-01-02T09:59:29
Ofärgade glasförpackningar,18,2023-01-03T12:59:53
Färgade glasförpackningar,19,2023-01-03T12:59:53
Städning,0,2023-01-09T11:45:00
Pappersförpackningar,5,2023-01-13T13:54:00
Tidningar,13,2023-01-13T11:02:44
Plastförpackningar,16,2023-01-13T13:54:00
Ofärgade glasförpackningar,18,2023-01-12T09:18:07
Färgade glasförpackningar,19,2023-01-12T09:18:07
Städning,0,2023-01-16T11:32:48
Metallförpackningar,3,2023-01-17T16:14:42
Pappersförpackningar,5,2023-01-17T06:47:42
Plastförpackningar,16,2023-01-17T06:47:42
Pappersförpackningar,5,2023-01-20T10:28:55
Plastförpackningar,16,2023-01-20T10:28:55
Städning,0,2023-01-23T11:26:22
Pappersförpackningar,5,2023-01-24T07:15:28
Plastförpackningar,16,2023-01-24T07:15:28
Färgade glasförpackningar,19,2023-01-25T16:10:35
Pappersförpackningar,5,2023-01-27T10:25:09
Plastförpackningar,16,2023-01-27T10:25:09
Städning,0,2023-01-30T10:40:46
Pappersförpackningar,5,2023-01-31T07:37:26
Plastförpackningar,16,2023-01-31T07:37:26
Pappersförpackningar,5,2023-02-03T10:53:45
Plastförpackningar,16,2023-02-03T10:53:45
Städning,0,2023-02-06T10:45:07
Pappersförpackningar,5,2023-02-07T06:53:07
Plastförpackningar,16,2023-02-07T06:53:07
Ofärgade glasförpackningar,18,2023-02-07T07:32:54
Färgade glasförpackningar,19,2023-02-07T07:32:54
Metallförpackningar,3,2023-02-10T07:56:15
Pappersförpackningar,5,2023-02-10T10:24:59
Tidningar,13,2023-02-10T07:56:15
Plastförpackningar,16,2023-02-10T10:24:59
Städning,0,2023-02-13T10:50:11
Pappersförpackningar,5,2023-02-14T06:42:00
Plastförpackningar,16,2023-02-14T06:42:00
