material,materialid,maintenance
Städning,0,2022-10-31T11:08:24
Metallförpackningar,3,2022-09-21T09:14:44
Pappersförpackningar,5,2022-10-31T09:30:34
Tidningar,13,2022-10-12T09:38:38
Plastförpackningar,16,2022-11-01T09:08:15
Ofärgade glasförpackningar,18,2022-11-01T09:31:44
Färgade glasförpackningar,19,2022-11-01T09:31:44
Pappersförpackningar,5,2022-11-02T06:55:18
Tidningar,13,2022-11-02T08:48:44
Städning,0,2022-11-03T11:16:42
Pappersförpackningar,5,2022-11-04T07:16:45
Plastförpackningar,16,2022-11-04T11:16:18
Pappersförpackningar,5,2022-11-06T07:26:08
Städning,0,2022-11-07T11:03:07
Pappersförpackningar,5,2022-11-07T09:14:53
Plastförpackningar,16,2022-11-08T10:02:18
Pappersförpackningar,5,2022-11-09T06:58:54
Pappersförpackningar,5,2022-11-11T06:13:46
Plastförpackningar,16,2022-11-11T13:55:44
Pappersförpackningar,5,2022-11-13T07:34:10
Städning,0,2022-11-14T10:58:50
Pappersförpackningar,5,2022-11-14T09:11:42
Plastförpackningar,16,2022-11-15T09:13:26
Pappersförpackningar,5,2022-11-16T13:34:15
Städning,0,2022-11-17T10:51:23
Pappersförpackningar,5,2022-11-18T06:51:34
Plastförpackningar,16,2022-11-18T13:56:58
Pappersförpackningar,5,2022-11-20T07:12:18
Städning,0,2022-11-21T11:14:03
Pappersförpackningar,5,2022-11-21T09:32:01
Ofärgade glasförpackningar,18,2022-11-21T08:52:11
Färgade glasförpackningar,19,2022-11-21T08:52:11
Pappersförpackningar,5,2022-11-23T06:54:22
Plastförpackningar,16,2022-11-22T09:08:37
Städning,0,2022-11-24T11:07:35
Pappersförpackningar,5,2022-11-25T06:51:09
Plastförpackningar,16,2022-11-25T10:30:01
Pappersförpackningar,5,2022-11-27T12:37:28
Städning,0,2022-11-28T11:06:42
Pappersförpackningar,5,2022-11-28T09:27:07
Plastförpackningar,16,2022-11-29T09:29:07
Städning,0,2022-12-12T11:05:20
Pappersförpackningar,5,2022-12-12T09:22:33
Tidningar,13,2022-11-30T11:00:23
Plastförpackningar,16,2022-12-13T10:59:05
Ofärgade glasförpackningar,18,2022-12-06T07:29:04
Färgade glasförpackningar,19,2022-12-06T07:29:04
Städning,0,2023-01-03T13:49:55
Metallförpackningar,3,2022-12-14T06:42:16
Pappersförpackningar,5,2023-01-02T09:29:13
Plastförpackningar,16,2023-01-03T08:54:03
Ofärgade glasförpackningar,18,2023-01-02T16:06:06
Färgade glasförpackningar,19,2023-01-02T16:06:06
Städning,0,2023-01-12T14:29:41
Metallförpackningar,3,2023-01-11T08:35:17
Pappersförpackningar,5,2023-01-13T06:12:31
Plastförpackningar,16,2023-01-13T13:55:59
Pappersförpackningar,5,2023-01-15T07:36:58
Städning,0,2023-01-16T11:26:24
Pappersförpackningar,5,2023-01-16T09:28:53
Ofärgade glasförpackningar,18,2023-01-16T10:07:10
Färgade glasförpackningar,19,2023-01-16T10:07:10
Plastförpackningar,16,2023-01-17T08:54:56
Pappersförpackningar,5,2023-01-18T10:49:40
Städning,0,2023-01-19T14:21:31
Pappersförpackningar,5,2023-01-20T06:59:27
Plastförpackningar,16,2023-01-20T14:06:05
Pappersförpackningar,5,2023-01-22T07:06:43
Städning,0,2023-01-23T13:04:59
Pappersförpackningar,5,2023-01-23T09:40:25
Plastförpackningar,16,2023-01-24T09:29:25
Pappersförpackningar,5,2023-01-25T06:56:55
Städning,0,2023-01-26T14:13:25
Pappersförpackningar,5,2023-01-27T14:59:03
Plastförpackningar,16,2023-01-27T07:47:14
Pappersförpackningar,5,2023-01-29T07:18:01
Pappersförpackningar,5,2023-01-30T09:28:57
Plastförpackningar,16,2023-01-31T08:52:31
Pappersförpackningar,5,2023-02-01T11:17:47
Städning,0,2023-02-02T11:03:10
Pappersförpackningar,5,2023-02-03T06:25:24
Plastförpackningar,16,2023-02-03T13:50:09
Pappersförpackningar,5,2023-02-05T07:29:05
Städning,0,2023-02-06T08:45:13
Pappersförpackningar,5,2023-02-06T09:31:27
Plastförpackningar,16,2023-02-07T09:13:09
Pappersförpackningar,5,2023-02-08T14:17:10
Städning,0,2023-02-09T11:08:35
Pappersförpackningar,5,2023-02-10T07:00:36
Plastförpackningar,16,2023-02-10T14:06:09
Pappersförpackningar,5,2023-02-12T07:06:59
Städning,0,2023-02-13T11:11:18
Pappersförpackningar,5,2023-02-13T09:25:08
Plastförpackningar,16,2023-02-14T08:45:58
Pappersförpackningar,5,2023-02-15T06:57:15
Städning,0,2023-02-16T10:46:46
Pappersförpackningar,5,2023-02-17T07:05:19
Plastförpackningar,16,2023-02-17T11:02:10
Pappersförpackningar,5,2023-02-19T07:11:59
Städning,0,2023-02-20T10:33:48
Pappersförpackningar,5,2023-02-20T09:39:13
Ofärgade glasförpackningar,18,2023-02-20T07:56:05
Färgade glasförpackningar,19,2023-02-20T07:56:05
Plastförpackningar,16,2023-02-21T07:05:02
Pappersförpackningar,5,2023-02-22T10:26:25
Städning,0,2023-02-23T12:26:24
Pappersförpackningar,5,2023-02-24T06:14:16
Plastförpackningar,16,2023-02-24T13:40:49
Pappersförpackningar,5,2023-02-26T07:31:24
Städning,0,2023-02-27T11:01:56
Pappersförpackningar,5,2023-02-27T09:32:00
Plastförpackningar,16,2023-02-28T09:05:20
Pappersförpackningar,5,2023-03-01T12:23:06
Städning,0,2023-03-02T14:04:00
Pappersförpackningar,5,2023-03-03T06:40:53
Plastförpackningar,16,2023-03-03T07:24:04
Pappersförpackningar,5,2023-03-05T06:59:03
Städning,0,2023-03-06T10:59:27
Pappersförpackningar,5,2023-03-06T09:25:09
Ofärgade glasförpackningar,18,2023-03-07T13:02:13
Färgade glasförpackningar,19,2023-03-07T13:02:13
Metallförpackningar,3,2023-03-08T09:11:24
Pappersförpackningar,5,2023-03-08T14:05:50
Städning,0,2023-03-09T11:11:46
Pappersförpackningar,5,2023-03-10T06:56:46
Plastförpackningar,16,2023-03-10T10:38:17
Pappersförpackningar,5,2023-03-12T07:09:20
Städning,0,2023-03-13T10:36:04
Pappersförpackningar,5,2023-03-13T09:26:31
Plastförpackningar,16,2023-03-14T08:29:53
Pappersförpackningar,5,2023-03-15T09:23:11
Städning,0,2023-03-16T11:10:53
Pappersförpackningar,5,2023-03-17T06:14:19
Plastförpackningar,16,2023-03-17T14:57:53
Pappersförpackningar,5,2023-03-19T07:20:50
Städning,0,2023-03-20T11:09:01
Pappersförpackningar,5,2023-03-20T09:17:41
Plastförpackningar,16,2023-03-21T10:53:37
Pappersförpackningar,5,2023-03-22T07:37:39
Ofärgade glasförpackningar,18,2023-03-22T08:43:08
Färgade glasförpackningar,19,2023-03-22T08:43:08
Städning,0,2023-03-23T10:31:04
Pappersförpackningar,5,2023-03-24T06:45:05
Plastförpackningar,16,2023-03-24T07:11:49
Pappersförpackningar,5,2023-03-26T07:08:43
Städning,0,2023-03-27T10:37:00
Pappersförpackningar,5,2023-03-27T09:37:43
Plastförpackningar,16,2023-03-28T08:53:26
Pappersförpackningar,5,2023-03-29T06:49:37
