material,materialid,maintenance
Städning,0,2022-10-31T11:36:01
Metallförpackningar,3,2022-10-26T17:54:02
Pappersförpackningar,5,2022-11-01T09:29:30
Tidningar,13,2022-10-28T15:09:04
Plastförpackningar,16,2022-10-31T18:17:09
Ofärgade glasförpackningar,18,2022-10-26T09:52:35
Färgade glasförpackningar,19,2022-10-26T09:52:35
Städning,0,2022-11-02T09:36:52
Pappersförpackningar,5,2022-11-03T08:55:38
Tidningar,13,2022-11-03T07:57:00
Plastförpackningar,16,2022-11-03T18:46:07
Ofärgade glasförpackningar,18,2022-11-03T12:19:28
Färgade glasförpackningar,19,2022-11-03T12:19:28
Städning,0,2022-11-05T10:54:07
Pappersförpackningar,5,2022-11-06T11:11:15
Städning,0,2022-11-07T12:22:23
Plastförpackningar,16,2022-11-07T16:25:07
Pappersförpackningar,5,2022-11-08T09:32:50
Städning,0,2022-11-09T11:17:38
Pappersförpackningar,5,2022-11-10T08:20:00
Tidningar,13,2022-11-10T07:30:18
Plastförpackningar,16,2022-11-10T14:29:26
Ofärgade glasförpackningar,18,2022-11-10T08:43:04
Färgade glasförpackningar,19,2022-11-10T08:43:04
Metallförpackningar,3,2022-11-11T07:58:49
Städning,0,2022-11-12T15:18:00
Plastförpackningar,16,2022-11-12T19:05:45
Pappersförpackningar,5,2022-11-13T08:10:36
Städning,0,2022-11-14T11:17:17
Plastförpackningar,16,2022-11-14T18:58:36
Pappersförpackningar,5,2022-11-15T09:09:57
Städning,0,2022-11-16T09:20:44
Pappersförpackningar,5,2022-11-17T08:11:42
Tidningar,13,2022-11-17T15:04:14
Plastförpackningar,16,2022-11-17T17:11:56
Städning,0,2022-11-19T15:18:00
Plastförpackningar,16,2022-11-19T18:38:26
Pappersförpackningar,5,2022-11-20T09:00:48
Städning,0,2022-11-21T14:33:10
Plastförpackningar,16,2022-11-21T18:28:00
Städning,0,2022-11-23T10:16:43
Metallförpackningar,3,2022-11-23T09:00:55
Pappersförpackningar,5,2022-11-22T09:40:14
Pappersförpackningar,5,2022-11-24T07:56:02
Plastförpackningar,16,2022-11-24T16:49:18
Ofärgade glasförpackningar,18,2022-11-24T09:22:55
Färgade glasförpackningar,19,2022-11-24T09:22:55
Städning,0,2022-11-26T15:55:24
Tidningar,13,2022-11-26T08:31:00
Plastförpackningar,16,2022-11-26T18:27:55
Pappersförpackningar,5,2022-11-27T09:44:20
Städning,0,2022-11-28T11:51:53
Plastförpackningar,16,2022-11-28T16:41:05
Pappersförpackningar,5,2022-11-29T08:57:56
Städning,0,2022-12-12T13:04:13
Metallförpackningar,3,2022-12-09T07:31:45
Pappersförpackningar,5,2022-12-12T08:44:26
Tidningar,13,2022-12-08T07:50:01
Plastförpackningar,16,2022-12-12T19:43:35
Ofärgade glasförpackningar,18,2022-12-08T10:52:48
Färgade glasförpackningar,19,2022-12-08T10:52:48
Städning,0,2023-01-02T17:07:46
Metallförpackningar,3,2023-01-03T08:04:01
Pappersförpackningar,5,2023-01-03T08:29:21
Tidningar,13,2022-12-28T08:02:30
Plastförpackningar,16,2023-01-02T15:46:59
Ofärgade glasförpackningar,18,2022-12-29T09:26:08
Färgade glasförpackningar,19,2022-12-29T09:26:08
Städning,0,2023-01-14T13:37:45
Pappersförpackningar,5,2023-01-12T09:02:15
Tidningar,13,2023-01-11T16:00:01
Plastförpackningar,16,2023-01-14T19:34:40
Ofärgade glasförpackningar,18,2023-01-11T10:43:27
Färgade glasförpackningar,19,2023-01-11T10:43:27
Pappersförpackningar,5,2023-01-15T10:20:20
Städning,0,2023-01-16T12:41:11
Plastförpackningar,16,2023-01-16T19:29:00
Pappersförpackningar,5,2023-01-17T12:18:49
Städning,0,2023-01-18T10:18:20
Tidningar,13,2023-01-18T15:41:02
Pappersförpackningar,5,2023-01-19T07:50:28
Plastförpackningar,16,2023-01-19T16:31:06
Ofärgade glasförpackningar,18,2023-01-19T13:39:52
Färgade glasförpackningar,19,2023-01-19T13:39:52
Metallförpackningar,3,2023-01-20T14:04:43
Städning,0,2023-01-21T14:36:37
Plastförpackningar,16,2023-01-21T17:58:10
Pappersförpackningar,5,2023-01-22T09:14:27
Städning,0,2023-01-23T11:55:26
Pappersförpackningar,5,2023-01-24T09:51:33
Städning,0,2023-01-25T09:28:08
