material,materialid,maintenance
Städning,0,2022-10-31T14:00:20
Metallförpackningar,3,2022-08-09T13:11:27
Pappersförpackningar,5,2022-10-28T09:16:28
Plastförpackningar,16,2022-10-27T06:36:18
Ofärgade glasförpackningar,18,2022-10-24T09:39:04
Färgade glasförpackningar,19,2022-10-24T09:39:04
Pappersförpackningar,5,2022-11-01T20:25:08
Städning,0,2022-11-03T12:13:11
Plastförpackningar,16,2022-11-03T08:36:38
Pappersförpackningar,5,2022-11-04T08:16:19
Städning,0,2022-11-07T11:57:14
Pappersförpackningar,5,2022-11-08T20:15:29
Städning,0,2022-11-10T12:21:25
Plastförpackningar,16,2022-11-10T06:36:55
Pappersförpackningar,5,2022-11-11T10:13:27
Städning,0,2022-11-14T09:02:47
Pappersförpackningar,5,2022-11-15T20:00:00
Städning,0,2022-11-17T11:34:34
Plastförpackningar,16,2022-11-17T06:09:55
Pappersförpackningar,5,2022-11-18T09:17:37
Städning,0,2022-11-21T14:30:33
Pappersförpackningar,5,2022-11-22T20:02:17
Städning,0,2022-11-24T12:33:39
Plastförpackningar,16,2022-11-24T06:06:49
Pappersförpackningar,5,2022-11-25T09:43:47
Städning,0,2022-11-28T13:19:00
Metallförpackningar,3,2022-11-29T09:47:24
Pappersförpackningar,5,2022-11-29T19:45:34
Städning,0,2022-12-12T13:02:53
Pappersförpackningar,5,2022-12-09T10:04:21
Plastförpackningar,16,2022-12-08T06:44:14
Städning,0,2023-01-02T13:09:24
Pappersförpackningar,5,2022-12-30T09:28:33
Plastförpackningar,16,2022-12-29T06:25:25
Städning,0,2023-01-12T07:59:45
Pappersförpackningar,5,2023-01-13T09:16:53
Plastförpackningar,16,2023-01-12T08:00:44
Ofärgade glasförpackningar,18,2023-01-10T08:16:37
Färgade glasförpackningar,19,2023-01-10T08:16:37
Städning,0,2023-01-16T12:49:19
Pappersförpackningar,5,2023-01-17T15:33:49
Städning,0,2023-01-19T07:37:36
Plastförpackningar,16,2023-01-19T06:35:47
Pappersförpackningar,5,2023-01-20T09:56:27
Städning,0,2023-01-23T12:28:41
Städning,0,2023-01-26T08:21:17
Metallförpackningar,3,2023-01-24T08:38:48
Pappersförpackningar,5,2023-01-24T11:59:51
Plastförpackningar,16,2023-01-26T06:22:56
Pappersförpackningar,5,2023-01-27T09:39:11
Städning,0,2023-01-30T12:31:49
Pappersförpackningar,5,2023-01-31T15:16:07
Städning,0,2023-02-02T12:47:34
Plastförpackningar,16,2023-02-02T06:35:20
Pappersförpackningar,5,2023-02-03T09:56:51
Städning,0,2023-02-06T12:22:42
Pappersförpackningar,5,2023-02-07T09:50:56
Städning,0,2023-02-09T12:13:25
Pappersförpackningar,5,2023-02-10T09:52:19
Plastförpackningar,16,2023-02-09T07:51:54
Städning,0,2023-02-13T12:51:25
Pappersförpackningar,5,2023-02-14T13:20:04
Städning,0,2023-02-16T07:49:57
Plastförpackningar,16,2023-02-16T07:12:41
Pappersförpackningar,5,2023-02-17T09:22:40
Städning,0,2023-02-20T08:13:04
Pappersförpackningar,5,2023-02-21T09:42:59
Städning,0,2023-02-23T12:21:59
Plastförpackningar,16,2023-02-23T08:12:08
Pappersförpackningar,5,2023-02-24T09:08:34
Städning,0,2023-02-27T12:30:57
Pappersförpackningar,5,2023-02-28T09:16:11
Städning,0,2023-03-02T11:25:47
Plastförpackningar,16,2023-03-02T06:51:22
Pappersförpackningar,5,2023-03-03T09:54:16
Städning,0,2023-03-06T11:52:36
Pappersförpackningar,5,2023-03-07T07:48:38
Städning,0,2023-03-09T11:53:11
Plastförpackningar,16,2023-03-09T08:44:30
Pappersförpackningar,5,2023-03-10T09:19:32
Städning,0,2023-03-13T09:20:50
Pappersförpackningar,5,2023-03-14T07:23:24
Städning,0,2023-03-16T07:47:05
Plastförpackningar,16,2023-03-16T06:46:55
Pappersförpackningar,5,2023-03-17T09:28:19
Städning,0,2023-03-20T12:57:02
Metallförpackningar,3,2023-03-21T11:35:32
Pappersförpackningar,5,2023-03-21T07:16:18
Städning,0,2023-03-23T08:07:35
Plastförpackningar,16,2023-03-23T06:22:37
Pappersförpackningar,5,2023-03-24T09:27:25
Städning,0,2023-03-27T12:34:16
Pappersförpackningar,5,2023-03-28T07:13:06
Städning,0,2023-03-30T11:34:52
Plastförpackningar,16,2023-03-30T06:09:22
Pappersförpackningar,5,2023-03-31T09:17:21
Städning,0,2023-04-03T12:12:42
Pappersförpackningar,5,2023-04-04T07:10:28
Städning,0,2023-04-06T12:22:20
Plastförpackningar,16,2023-04-06T08:16:55
Pappersförpackningar,5,2023-04-07T08:44:41
Städning,0,2023-04-10T12:36:15
Pappersförpackningar,5,2023-04-11T07:19:15
Städning,0,2023-04-13T08:02:47
Plastförpackningar,16,2023-04-13T06:10:05
Pappersförpackningar,5,2023-04-14T09:22:59
Städning,0,2023-04-17T12:14:12
Pappersförpackningar,5,2023-04-18T09:41:06
Städning,0,2023-04-20T12:28:12
Plastförpackningar,16,2023-04-20T08:42:12
Ofärgade glasförpackningar,18,2023-04-20T11:20:56
Färgade glasförpackningar,19,2023-04-20T11:20:56
Pappersförpackningar,5,2023-04-21T10:10:02
Städning,0,2023-04-24T12:43:09
Pappersförpackningar,5,2023-04-25T09:30:24
Städning,0,2023-04-27T12:02:05
Plastförpackningar,16,2023-04-27T06:35:33
Pappersförpackningar,5,2023-04-28T08:39:07
Städning,0,2023-05-01T11:57:54
Pappersförpackningar,5,2023-05-02T09:45:25
Städning,0,2023-05-04T13:05:19
Plastförpackningar,16,2023-05-04T07:56:56
Pappersförpackningar,5,2023-05-05T13:25:29
Städning,0,2023-05-08T12:38:01
Pappersförpackningar,5,2023-05-09T09:46:41
Städning,0,2023-05-11T07:37:09
Plastförpackningar,16,2023-05-11T06:09:06
Pappersförpackningar,5,2023-05-12T09:16:48
Städning,0,2023-05-18T13:02:13
Metallförpackningar,3,2023-05-16T09:40:03
Pappersförpackningar,5,2023-05-16T10:00:47
Plastförpackningar,16,2023-05-18T08:28:20
Pappersförpackningar,5,2023-05-19T09:19:57
Städning,0,2023-05-22T13:26:51
Pappersförpackningar,5,2023-05-23T09:29:34
Städning,0,2023-05-25T11:49:53
Plastförpackningar,16,2023-05-25T06:09:48
Pappersförpackningar,5,2023-05-26T09:37:08
Städning,0,2023-05-29T11:07:15
Pappersförpackningar,5,2023-05-30T09:51:39
Städning,0,2023-06-01T12:03:21
Plastförpackningar,16,2023-06-01T08:28:15
Pappersförpackningar,5,2023-06-02T09:21:52
Städning,0,2023-06-05T12:35:04
Pappersförpackningar,5,2023-06-06T10:43:09
Städning,0,2023-06-08T12:41:21
Plastförpackningar,16,2023-06-08T06:51:05
Pappersförpackningar,5,2023-06-09T09:43:02
Städning,0,2023-06-12T10:19:20
Pappersförpackningar,5,2023-06-13T10:15:59
Städning,0,2023-06-15T14:34:25
Plastförpackningar,16,2023-06-15T08:42:12
Pappersförpackningar,5,2023-06-16T11:23:31
Städning,0,2023-06-19T12:47:25
Pappersförpackningar,5,2023-06-20T10:20:43
Städning,0,2023-06-22T11:53:11
Plastförpackningar,16,2023-06-22T06:24:42
Pappersförpackningar,5,2023-06-23T08:15:39
Städning,0,2023-06-26T11:53:16
Pappersförpackningar,5,2023-06-27T10:13:38
Ofärgade glasförpackningar,18,2023-06-27T12:30:32
Färgade glasförpackningar,19,2023-06-27T12:30:32
