material,materialid,maintenance
Städning,0,2022-11-01T10:28:46
Metallförpackningar,3,2022-10-21T09:18:07
Pappersförpackningar,5,2022-11-01T13:02:17
Tidningar,13,2022-10-28T10:30:13
Plastförpackningar,16,2022-10-29T10:29:16
Ofärgade glasförpackningar,18,2022-10-29T13:38:50
Färgade glasförpackningar,19,2022-10-29T13:38:50
Städning,0,2022-11-02T11:25:39
Pappersförpackningar,5,2022-11-02T14:01:04
Städning,0,2022-11-03T10:17:11
Pappersförpackningar,5,2022-11-03T15:28:44
Plastförpackningar,16,2022-11-03T15:17:20
Ofärgade glasförpackningar,18,2022-11-03T07:22:37
Färgade glasförpackningar,19,2022-11-03T07:22:37
Städning,0,2022-11-04T11:04:11
Metallförpackningar,3,2022-11-04T17:51:39
Pappersförpackningar,5,2022-11-04T14:29:33
Tidningar,13,2022-11-04T10:31:19
Städning,0,2022-11-05T10:32:06
Pappersförpackningar,5,2022-11-05T13:45:59
Plastförpackningar,16,2022-11-05T11:01:07
Pappersförpackningar,5,2022-11-06T12:58:58
Städning,0,2022-11-07T10:47:58
Pappersförpackningar,5,2022-11-07T09:32:09
Plastförpackningar,16,2022-11-07T17:00:31
Städning,0,2022-11-08T10:00:14
Pappersförpackningar,5,2022-11-08T13:36:15
Städning,0,2022-11-09T11:19:34
Pappersförpackningar,5,2022-11-09T14:19:32
Ofärgade glasförpackningar,18,2022-11-09T13:25:08
Färgade glasförpackningar,19,2022-11-09T13:25:08
Städning,0,2022-11-10T10:45:42
Pappersförpackningar,5,2022-11-10T15:03:08
Plastförpackningar,16,2022-11-10T13:44:04
Städning,0,2022-11-11T11:26:53
Pappersförpackningar,5,2022-11-11T14:07:51
Städning,0,2022-11-12T09:57:10
Pappersförpackningar,5,2022-11-12T14:11:50
Plastförpackningar,16,2022-11-12T11:25:38
Städning,0,2022-11-13T09:13:23
Pappersförpackningar,5,2022-11-13T13:05:12
Städning,0,2022-11-14T11:33:21
Pappersförpackningar,5,2022-11-14T10:19:47
Plastförpackningar,16,2022-11-14T13:48:24
Städning,0,2022-11-15T10:30:33
Pappersförpackningar,5,2022-11-15T14:58:35
Ofärgade glasförpackningar,18,2022-11-15T08:39:22
Färgade glasförpackningar,19,2022-11-15T08:39:22
Städning,0,2022-11-16T11:00:15
Pappersförpackningar,5,2022-11-16T10:20:20
Städning,0,2022-11-17T10:19:49
Pappersförpackningar,5,2022-11-17T10:47:14
Plastförpackningar,16,2022-11-17T14:13:44
Städning,0,2022-11-18T11:32:44
Metallförpackningar,3,2022-11-18T13:52:42
Pappersförpackningar,5,2022-11-18T13:10:46
Tidningar,13,2022-11-18T09:55:11
Städning,0,2022-11-19T09:57:39
Pappersförpackningar,5,2022-11-19T17:06:55
Plastförpackningar,16,2022-11-19T11:33:38
Pappersförpackningar,5,2022-11-20T12:49:21
Städning,0,2022-11-21T12:31:40
Pappersförpackningar,5,2022-11-21T10:54:29
Ofärgade glasförpackningar,18,2022-11-21T16:57:55
Färgade glasförpackningar,19,2022-11-21T16:57:55
Städning,0,2022-11-23T12:07:55
Pappersförpackningar,5,2022-11-23T10:30:35
Plastförpackningar,16,2022-11-22T14:12:24
Städning,0,2022-11-24T10:51:42
Pappersförpackningar,5,2022-11-24T09:47:07
Plastförpackningar,16,2022-11-24T16:16:03
Städning,0,2022-11-25T12:40:55
Pappersförpackningar,5,2022-11-25T14:31:13
Tidningar,13,2022-11-25T15:30:34
Städning,0,2022-11-26T10:34:04
Pappersförpackningar,5,2022-11-26T17:24:42
Pappersförpackningar,5,2022-11-27T16:34:45
Städning,0,2022-11-28T12:14:00
Pappersförpackningar,5,2022-11-28T14:16:30
Tidningar,13,2022-11-28T13:16:40
Plastförpackningar,16,2022-11-28T17:15:02
Städning,0,2022-11-29T10:29:26
Pappersförpackningar,5,2022-11-29T15:59:51
Ofärgade glasförpackningar,18,2022-11-29T07:28:05
Färgade glasförpackningar,19,2022-11-29T07:28:05
Städning,0,2022-12-13T11:00:34
Metallförpackningar,3,2022-12-02T15:48:47
Pappersförpackningar,5,2022-12-13T14:38:45
Tidningar,13,2022-12-09T09:45:38
Plastförpackningar,16,2022-12-12T11:27:10
Ofärgade glasförpackningar,18,2022-12-11T15:41:17
Färgade glasförpackningar,19,2022-12-11T15:41:17
Städning,0,2023-01-03T10:34:18
Metallförpackningar,3,2022-12-29T14:59:39
Pappersförpackningar,5,2023-01-03T14:14:17
Tidningar,13,2022-12-30T14:03:44
Plastförpackningar,16,2023-01-02T14:34:10
Ofärgade glasförpackningar,18,2022-12-27T15:55:47
Färgade glasförpackningar,19,2022-12-27T15:55:47
Städning,0,2023-01-14T10:19:16
Metallförpackningar,3,2023-01-12T17:36:48
Pappersförpackningar,5,2023-01-14T16:47:14
Tidningar,13,2023-01-13T09:46:52
Plastförpackningar,16,2023-01-14T10:50:44
Ofärgade glasförpackningar,18,2023-01-10T17:44:16
Färgade glasförpackningar,19,2023-01-10T17:44:16
Städning,0,2023-01-16T11:20:50
Pappersförpackningar,5,2023-01-16T16:18:31
Plastförpackningar,16,2023-01-16T14:51:24
Ofärgade glasförpackningar,18,2023-01-16T13:18:13
Färgade glasförpackningar,19,2023-01-16T13:18:13
Städning,0,2023-01-17T10:21:20
Pappersförpackningar,5,2023-01-17T14:12:21
Städning,0,2023-01-18T11:40:12
Pappersförpackningar,5,2023-01-18T11:31:21
Städning,0,2023-01-19T10:56:47
Pappersförpackningar,5,2023-01-19T11:23:29
Plastförpackningar,16,2023-01-19T13:52:37
Städning,0,2023-01-20T11:28:59
Pappersförpackningar,5,2023-01-20T14:55:11
Tidningar,13,2023-01-20T09:47:09
