material,materialid,maintenance
Städning,0,2022-11-01T08:57:08
Metallförpackningar,3,2022-10-25T14:19:12
Pappersförpackningar,5,2022-10-26T13:34:33
Tidningar,13,2022-10-03T10:09:45
Plastförpackningar,16,2022-11-01T09:00:53
Ofärgade glasförpackningar,18,2022-09-07T15:54:15
Färgade glasförpackningar,19,2022-09-07T15:54:15
Pappersförpackningar,5,2022-11-02T08:20:43
Ofärgade glasförpackningar,18,2022-11-03T15:05:46
Färgade glasförpackningar,19,2022-11-03T15:05:46
Städning,0,2022-11-04T10:16:33
Plastförpackningar,16,2022-11-05T14:08:44
Städning,0,2022-11-08T08:58:17
Plastförpackningar,16,2022-11-08T09:06:21
Pappersförpackningar,5,2022-11-09T09:04:12
Städning,0,2022-11-11T10:22:54
Plastförpackningar,16,2022-11-12T14:05:28
Städning,0,2022-11-15T09:01:30
Plastförpackningar,16,2022-11-15T08:51:01
Pappersförpackningar,5,2022-11-16T08:37:58
Städning,0,2022-11-18T10:06:49
Plastförpackningar,16,2022-11-19T14:35:55
Städning,0,2022-11-22T09:51:49
Pappersförpackningar,5,2022-11-23T08:59:53
Plastförpackningar,16,2022-11-22T08:36:58
Städning,0,2022-11-25T10:34:03
Plastförpackningar,16,2022-11-26T14:36:10
Städning,0,2022-11-29T09:02:53
Tidningar,13,2022-11-29T11:41:42
Plastförpackningar,16,2022-11-29T12:13:45
Städning,0,2022-12-13T08:49:55
Metallförpackningar,3,2022-12-01T18:54:15
Pappersförpackningar,5,2022-12-07T08:09:23
Plastförpackningar,16,2022-12-13T08:16:48
Ofärgade glasförpackningar,18,2022-12-10T14:12:24
Färgade glasförpackningar,19,2022-12-10T14:12:24
Städning,0,2023-01-03T09:26:40
Pappersförpackningar,5,2022-12-28T08:21:53
Tidningar,13,2022-12-28T10:32:21
Plastförpackningar,16,2023-01-03T08:18:23
Städning,0,2023-01-13T11:54:13
Pappersförpackningar,5,2023-01-11T10:39:44
Plastförpackningar,16,2023-01-14T14:46:45
Ofärgade glasförpackningar,18,2023-01-04T11:46:01
Färgade glasförpackningar,19,2023-01-04T11:46:01
Metallförpackningar,3,2023-01-15T17:20:32
Städning,0,2023-01-17T09:09:46
Plastförpackningar,16,2023-01-17T08:40:39
Pappersförpackningar,5,2023-01-18T08:27:47
Städning,0,2023-01-20T09:43:12
Plastförpackningar,16,2023-01-21T15:16:38
Städning,0,2023-01-24T08:48:16
Plastförpackningar,16,2023-01-24T09:35:29
Pappersförpackningar,5,2023-01-25T08:06:32
Städning,0,2023-01-27T10:31:31
Plastförpackningar,16,2023-01-28T08:38:20
Tidningar,13,2023-01-30T06:05:26
Städning,0,2023-01-31T09:09:44
Plastförpackningar,16,2023-01-31T09:15:01
Pappersförpackningar,5,2023-02-01T09:07:47
Städning,0,2023-02-03T09:58:48
Plastförpackningar,16,2023-02-04T14:36:47
Städning,0,2023-02-07T08:52:24
Plastförpackningar,16,2023-02-07T08:43:18
Pappersförpackningar,5,2023-02-08T08:52:08
Städning,0,2023-02-10T10:32:20
Plastförpackningar,16,2023-02-11T14:25:53
Ofärgade glasförpackningar,18,2023-02-13T11:38:01
Färgade glasförpackningar,19,2023-02-13T11:38:01
Städning,0,2023-02-14T09:03:59
Plastförpackningar,16,2023-02-14T07:59:48
Pappersförpackningar,5,2023-02-15T09:15:38
Städning,0,2023-02-17T10:34:38
Plastförpackningar,16,2023-02-18T14:26:07
Städning,0,2023-02-21T08:56:39
Plastförpackningar,16,2023-02-21T09:46:28
Pappersförpackningar,5,2023-02-22T08:17:30
Metallförpackningar,3,2023-02-23T10:48:14
Städning,0,2023-02-24T10:18:17
Plastförpackningar,16,2023-02-25T14:28:45
Städning,0,2023-02-28T09:00:24
Plastförpackningar,16,2023-02-28T08:24:06
Pappersförpackningar,5,2023-03-01T08:56:12
Tidningar,13,2023-03-02T11:33:29
Städning,0,2023-03-03T10:20:10
Plastförpackningar,16,2023-03-04T14:30:24
Städning,0,2023-03-07T08:08:22
Plastförpackningar,16,2023-03-07T10:07:43
Pappersförpackningar,5,2023-03-08T09:04:20
Städning,0,2023-03-10T13:08:37
