material,materialid,maintenance
Städning,0,2022-11-01T11:50:43
Metallförpackningar,3,2022-10-31T19:41:44
Pappersförpackningar,5,2022-11-01T10:06:09
Tidningar,13,2022-10-26T09:28:15
Plastförpackningar,16,2022-11-01T16:17:51
Ofärgade glasförpackningar,18,2022-10-31T15:35:35
Färgade glasförpackningar,19,2022-10-31T15:35:35
Pappersförpackningar,5,2022-11-02T11:14:32
Tidningar,13,2022-11-02T12:55:37
Plastförpackningar,16,2022-11-02T16:19:21
Städning,0,2022-11-03T10:56:21
Pappersförpackningar,5,2022-11-03T08:44:23
Plastförpackningar,16,2022-11-03T13:21:26
Pappersförpackningar,5,2022-11-04T18:56:45
Plastförpackningar,16,2022-11-04T16:20:20
Städning,0,2022-11-05T10:26:18
Pappersförpackningar,5,2022-11-05T12:52:27
Plastförpackningar,16,2022-11-05T15:06:55
Pappersförpackningar,5,2022-11-06T08:55:00
Plastförpackningar,16,2022-11-06T18:12:41
Pappersförpackningar,5,2022-11-07T11:34:51
Städning,0,2022-11-08T11:16:57
Pappersförpackningar,5,2022-11-08T07:57:21
Plastförpackningar,16,2022-11-08T15:05:16
Ofärgade glasförpackningar,18,2022-11-08T13:43:49
Färgade glasförpackningar,19,2022-11-08T13:43:49
