material,materialid,maintenance
Städning,0,2022-11-01T11:50:43
Metallförpackningar,3,2022-10-31T19:41:44
Pappersförpackningar,5,2022-11-01T10:06:09
Tidningar,13,2022-10-26T09:28:15
Plastförpackningar,16,2022-11-01T16:17:51
Ofärgade glasförpackningar,18,2022-10-31T15:35:35
Färgade glasförpackningar,19,2022-10-31T15:35:35
Pappersförpackningar,5,2022-11-02T11:14:32
Tidningar,13,2022-11-02T12:55:37
Plastförpackningar,16,2022-11-02T16:19:21
Städning,0,2022-11-03T10:56:21
Pappersförpackningar,5,2022-11-03T08:44:23
Plastförpackningar,16,2022-11-03T13:21:26
Pappersförpackningar,5,2022-11-04T18:56:45
Plastförpackningar,16,2022-11-04T16:20:20
Städning,0,2022-11-05T10:26:18
Pappersförpackningar,5,2022-11-05T12:52:27
Plastförpackningar,16,2022-11-05T15:06:55
Pappersförpackningar,5,2022-11-06T08:55:00
Plastförpackningar,16,2022-11-06T18:12:41
Pappersförpackningar,5,2022-11-07T11:34:51
Städning,0,2022-11-08T11:16:57
Pappersförpackningar,5,2022-11-08T07:57:21
Plastförpackningar,16,2022-11-08T15:05:16
Ofärgade glasförpackningar,18,2022-11-08T13:43:49
Färgade glasförpackningar,19,2022-11-08T13:43:49
Plastförpackningar,16,2022-11-09T18:15:18
Städning,0,2022-11-10T11:19:51
Metallförpackningar,3,2022-11-10T20:20:40
Pappersförpackningar,5,2022-11-10T07:30:32
Tidningar,13,2022-11-10T11:03:15
Plastförpackningar,16,2022-11-10T14:07:09
Pappersförpackningar,5,2022-11-11T13:06:00
Plastförpackningar,16,2022-11-11T19:25:31
Städning,0,2022-11-12T09:56:02
Pappersförpackningar,5,2022-11-12T13:24:04
Plastförpackningar,16,2022-11-12T17:22:32
Pappersförpackningar,5,2022-11-13T09:38:50
Plastförpackningar,16,2022-11-13T15:36:42
Pappersförpackningar,5,2022-11-14T10:23:19
Plastförpackningar,16,2022-11-14T15:59:10
Städning,0,2022-11-15T11:48:48
Metallförpackningar,3,2022-11-15T08:20:59
Pappersförpackningar,5,2022-11-15T10:35:41
Plastförpackningar,16,2022-11-15T16:27:58
Ofärgade glasförpackningar,18,2022-11-16T17:41:30
Färgade glasförpackningar,19,2022-11-16T17:41:30
Städning,0,2022-11-17T10:58:06
Pappersförpackningar,5,2022-11-17T07:34:52
Tidningar,13,2022-11-17T12:05:28
Plastförpackningar,16,2022-11-17T13:15:24
Pappersförpackningar,5,2022-11-18T09:46:28
Plastförpackningar,16,2022-11-18T18:23:48
Städning,0,2022-11-19T10:23:15
Pappersförpackningar,5,2022-11-19T15:17:17
Plastförpackningar,16,2022-11-19T17:22:56
Pappersförpackningar,5,2022-11-20T09:16:34
Plastförpackningar,16,2022-11-20T15:37:22
Metallförpackningar,3,2022-11-21T16:11:54
Pappersförpackningar,5,2022-11-21T09:51:41
Plastförpackningar,16,2022-11-21T14:08:14
Ofärgade glasförpackningar,18,2022-11-21T14:34:30
Färgade glasförpackningar,19,2022-11-21T14:34:30
